xpaths,text,highlighted_xpaths,highlighted_segmented_text,tagged_sequence
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[3]/font,1,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[8]/td[1]/font,Section 1.2,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[8]/td[2]/font,Closing,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[8]/td[3]/font,2,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[1]/font,Section 1.3,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[2]/font,Effective Time,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[3]/font,2,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[10]/td[1]/font,Section 1.4,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[10]/td[2]/font,Effects of the Merger,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[10]/td[3]/font,2,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[11]/td[1]/font,Section 1.5,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[11]/td[2]/font,Certificate of Incorporation and By-laws of the Surviving Corporation,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[11]/td[3]/font,2,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[12]/td[1]/font,Section 1.6,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[12]/td[2]/font,Directors,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[12]/td[3]/font,2,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[13]/td[1]/font,Section 1.7,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[13]/td[2]/font,Officers,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[13]/td[3]/font,2,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[15]/td/font,ARTICLE II,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[17]/td/font,CONVERSION OF SHARES; EXCHANGE OF CERTIFICATES,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[19]/td[1]/font,Section 2.1,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[19]/td[2]/font,Effect on Capital Stock,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[19]/td[3]/font,3,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[20]/td[1]/font,Section 2.2,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[20]/td[2]/font,Exchange of Certificates,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[20]/td[3]/font,4,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[22]/td/font,ARTICLE III,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[24]/td/font,REPRESENTATIONS AND WARRANTIES OF THE COMPANY,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[26]/td[1]/font,Section 3.1,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[26]/td[2]/font,"Qualification, Organization, Subsidiaries, etc.",,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[26]/td[3]/font,7,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[27]/td[1]/font,Section 3.2,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[27]/td[2]/font,Capital Stock,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[27]/td[3]/font,8,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[28]/td[1]/font,Section 3.3,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[28]/td[2]/font,Corporate Authority Relative to This Agreement; No Violation,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[28]/td[3]/font,10,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[29]/td[1]/font,Section 3.4,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[29]/td[2]/font,Reports and Financial Statements,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[29]/td[3]/font,11,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[30]/td[1]/font,Section 3.5,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[30]/td[2]/font,Internal Controls and Procedures,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[30]/td[3]/font,12,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[31]/td[1]/font,Section 3.6,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[31]/td[2]/font,No Undisclosed Liabilities,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[31]/td[3]/font,13,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[32]/td[1]/font,Section 3.7,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[32]/td[2]/font,Compliance with Law; Permits,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[32]/td[3]/font,13,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[33]/td[1]/font,Section 3.8,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[33]/td[2]/font,Environmental Laws and Regulations,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[33]/td[3]/font,15,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[34]/td[1]/font,Section 3.9,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[34]/td[2]/font,Employee Benefit Plans,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[34]/td[3]/font,16,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[35]/td[1]/font,Section 3.10,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[35]/td[2]/font,Absence of Certain Changes or Events,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[35]/td[3]/font,19,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[36]/td[1]/font,Section 3.11,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[36]/td[2]/font,Investigations; Litigation,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[36]/td[3]/font,19,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[37]/td[1]/font,Section 3.12,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[37]/td[2]/font,Proxy Statement; Other Information,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[37]/td[3]/font,19,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[38]/td[1]/font,Section 3.13,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[38]/td[2]/font,Tax Matters,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[38]/td[3]/font,20,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[39]/td[1]/font,Section 3.14,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[39]/td[2]/font,Labor Matters,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[39]/td[3]/font,20,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[40]/td[1]/font,Section 3.15,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[40]/td[2]/font,Intellectual Property,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[40]/td[3]/font,21,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[41]/td[1]/font,Section 3.16,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[41]/td[2]/font,Opinion of Financial Advisor,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[41]/td[3]/font,23,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[42]/td[1]/font,Section 3.17,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[42]/td[2]/font,Required Vote of the Company Stockholders,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[42]/td[3]/font,23,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[43]/td[1]/font,Section 3.18,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[43]/td[2]/font,Material Contracts,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[43]/td[3]/font,24,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[44]/td[1]/font,Section 3.19,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[44]/td[2]/font,Customers; Suppliers; Resellers.,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[44]/td[3]/font,25,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[45]/td[1]/font,Section 3.20,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[45]/td[2]/font,Product Warranty,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[45]/td[3]/font,26,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[46]/td[1]/font,Section 3.21,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[46]/td[2]/font,FDA and Healthcare Regulatory Compliance,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[46]/td[3]/font,26,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[47]/td[1]/font,Section 3.22,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[47]/td[2]/font,Finders or Brokers,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[47]/td[3]/font,28,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[48]/td[1]/font,Section 3.23,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[48]/td[2]/font,Anti-Corruption Compliance,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[48]/td[3]/font,28,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[49]/td[1]/font,Section 3.24,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[49]/td[2]/font,Real Property,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[49]/td[3]/font,29,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[50]/td[1]/font,Section 3.25,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[50]/td[2]/font,Takeover Statutes,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[50]/td[3]/font,30,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[51]/td[1]/font,Section 3.26,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[51]/td[2]/font,No Additional Representations,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[51]/td[3]/font,30,,,o
/html/body/document/type/sequence/filename/description/text/div[3]/p,i,/html/body/document/type/sequence/filename/description/text/div[3]/p,i,s_n
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[1]/td/font,ARTICLE IV,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[3]/td/font,REPRESENTATIONS AND WARRANTIES OF PARENT AND MERGER SUB,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[5]/td[1]/font,Section 4.1,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[5]/td[2]/font,"Qualification; Organization, Subsidiaries, etc.",,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[5]/td[3]/font,31,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[6]/td[1]/font,Section 4.2,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[6]/td[2]/font,Corporate Authority Relative to This Agreement; No Violation,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[6]/td[3]/font,31,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[7]/td[1]/font,Section 4.3,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[7]/td[2]/font,Investigations; Litigation,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[7]/td[3]/font,32,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[8]/td[1]/font,Section 4.4,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[8]/td[2]/font,Proxy Statement; Other Information,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[8]/td[3]/font,32,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[9]/td[1]/font,Section 4.5,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[9]/td[2]/font,Available Funds,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[9]/td[3]/font,32,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[10]/td[1]/font,Section 4.6,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[10]/td[2]/font,Capitalization of Parent and Merger Sub,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[10]/td[3]/font,33,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[11]/td[1]/font,Section 4.7,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[11]/td[2]/font,No Vote of Stockholders,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[11]/td[3]/font,33,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[12]/td[1]/font,Section 4.8,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[12]/td[2]/font,Finders or Brokers,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[12]/td[3]/font,33,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[13]/td[1]/font,Section 4.9,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[13]/td[2]/font,Lack of Ownership of Company Common Stock,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[13]/td[3]/font,33,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[14]/td[1]/font,Section 4.10,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[14]/td[2]/font,No Additional Representations,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[14]/td[3]/font,34,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[16]/td/font,ARTICLE V,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[18]/td/font,COVENANTS AND AGREEMENTS,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[20]/td[1]/font,Section 5.1,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[20]/td[2]/font,Conduct of Business by the Company and Parent,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[20]/td[3]/font,34,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[21]/td[1]/font,Section 5.2,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[21]/td[2]/font,Access,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[21]/td[3]/font,40,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[22]/td[1]/font,Section 5.3,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[22]/td[2]/font,No Solicitation,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[22]/td[3]/font,41,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[23]/td[1]/font,Section 5.4,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[23]/td[2]/font,Proxy Statement; Company Meeting,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[23]/td[3]/font,45,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[24]/td[1]/font,Section 5.5,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[24]/td[2]/font,"Stock Options, Stock Appreciation Rights and Other Stock-Based Awards; Employee Matters",,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[24]/td[3]/font,46,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[25]/td[1]/font,Section 5.6,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[25]/td[2]/font,Efforts,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[25]/td[3]/font,50,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[26]/td[1]/font,Section 5.7,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[26]/td[2]/font,Takeover Statute,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[26]/td[3]/font,53,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[27]/td[1]/font,Section 5.8,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[27]/td[2]/font,Public Announcements,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[27]/td[3]/font,53,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[28]/td[1]/font,Section 5.9,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[28]/td[2]/font,Indemnification and Insurance,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[28]/td[3]/font,53,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[29]/td[1]/font,Section 5.10,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[29]/td[2]/font,Control of Operations,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[29]/td[3]/font,55,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[30]/td[1]/font,Section 5.11,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[30]/td[2]/font,Shareholder Litigation,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[30]/td[3]/font,55,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[31]/td[1]/font,Section 5.12,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[31]/td[2]/font,Stock Exchange Delisting; Deregistration,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[31]/td[3]/font,55,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[32]/td[1]/font,Section 5.13,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[32]/td[2]/font,Resignations,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[32]/td[3]/font,55,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[33]/td[1]/font,Section 5.14,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[33]/td[2]/font,Repayment and Termination of Existing Credit Agreement,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[33]/td[3]/font,56,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[34]/td[1]/font,Section 5.15,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[34]/td[2]/font,Financing Cooperation,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[34]/td[3]/font,57,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[35]/td[1]/font,Section 5.16,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[35]/td[2]/font,Pre-Closing Reorganization,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[35]/td[3]/font,58,,,o
/html/body/document/type/sequence/filename/description/text/div[5]/p,ii,/html/body/document/type/sequence/filename/description/text/div[5]/p,ii,s_n
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[1]/td/font,ARTICLE VI,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[3]/td/font,CONDITIONS TO THE MERGER,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[5]/td[1]/font,Section 6.1,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[5]/td[2]/font,Conditions to Each Party’s Obligation to Effect the Merger,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[5]/td[3]/font,59,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[6]/td[1]/font,Section 6.2,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[6]/td[2]/font,Conditions to Obligation of the Company to Effect the Merger,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[6]/td[3]/font,59,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[7]/td[1]/font,Section 6.3,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[7]/td[2]/font,Conditions to Obligations of Parent and Merger Sub to Effect the Merger,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[7]/td[3]/font,60,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[8]/td[1]/font,Section 6.4,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[8]/td[2]/font,Frustration of Closing Conditions,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[8]/td[3]/font,61,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[10]/td/font,ARTICLE VII,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[12]/td/font,TERMINATION,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[14]/td[1]/font,Section 7.1,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[14]/td[2]/font,Termination or Abandonment,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[14]/td[3]/font,61,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[15]/td[1]/font,Section 7.2,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[15]/td[2]/font,Termination Fees,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[15]/td[3]/font,63,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[17]/td/font,ARTICLE VIII,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[19]/td/font,MISCELLANEOUS,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[21]/td[1]/font,Section 8.1,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[21]/td[2]/font,No Survival of Representations and Warranties,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[21]/td[3]/font,65,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[22]/td[1]/font,Section 8.2,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[22]/td[2]/font,Expenses,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[22]/td[3]/font,66,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[23]/td[1]/font,Section 8.3,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[23]/td[2]/font,Counterparts; Effectiveness,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[23]/td[3]/font,66,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[24]/td[1]/font,Section 8.4,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[24]/td[2]/font,Governing Law,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[24]/td[3]/font,66,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[25]/td[1]/font,Section 8.5,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[25]/td[2]/font,Jurisdiction; Enforcement,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[25]/td[3]/font,66,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[26]/td[1]/font,Section 8.6,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[26]/td[2]/font,WAIVER OF JURY TRIAL,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[26]/td[3]/font,67,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[27]/td[1]/font,Section 8.7,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[27]/td[2]/font,Notices,,,o
