xpaths,text,highlighted_xpaths,highlighted_segmented_text,tagged_sequence
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[6]/td[1]/p,1.2,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[6]/td[3]/p/a,Additional Definitions,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[6]/td[6],13,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[7]/td[1]/p,1.3,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[7]/td[3]/p/a,Certain Interpretations,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[7]/td[6],15,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[9]/td[1]/p/b/a,ARTICLE II THE MERGER,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[9]/td[4]/b,17,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[10]/td[1]/p,2.1,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[10]/td[3]/p/a,The Merger,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[10]/td[6],17,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[11]/td[1]/p,2.2,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[11]/td[3]/p/a,The Effective Time,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[11]/td[6],17,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[12]/td[1]/p,2.3,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[12]/td[3]/p/a,The Closing,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[12]/td[6],17,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[13]/td[1]/p,2.4,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[13]/td[3]/p/a,Effect of the Merger,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[13]/td[6],17,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[14]/td[1]/p,2.5,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[14]/td[3]/p/a,Certificate of Incorporation and Bylaws,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[14]/td[6],18,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[15]/td[1]/p,2.6,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[15]/td[3]/p/a,Directors and Officers,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[15]/td[6],18,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[16]/td[1]/p,2.7,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[16]/td[3]/p/a,Effect on Capital Stock,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[16]/td[6],18,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[17]/td[1]/p,2.8,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[17]/td[3]/p/a,Equity Awards,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[17]/td[6],19,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[18]/td[1]/p,2.9,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[18]/td[3]/p/a,Treatment of Employee Stock Purchase Plan,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[18]/td[6],20,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[19]/td[1]/p,2.10,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[19]/td[3]/p/a,Exchange of Certificates,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[19]/td[6],20,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[20]/td[1]/p,2.11,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[20]/td[3]/p/a,No Further Ownership Rights in Company Common Stock,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[20]/td[6],22,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[21]/td[1]/p,2.12,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[21]/td[3]/p/a,"Lost, Stolen or Destroyed Certificates",,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[21]/td[6],22,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[22]/td[1]/p,2.13,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[22]/td[3]/p/a,Required Withholding,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[22]/td[6],22,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[23]/td[1]/p,2.14,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[23]/td[3]/p/a,No Dividends or Distributions,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[23]/td[6],23,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[24]/td[1]/p,2.15,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[24]/td[3]/p/a,Necessary Further Actions,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[24]/td[6],23,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[26]/td[1]/p/b/a,ARTICLE III REPRESENTATIONS AND WARRANTIES OF THE COMPANY,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[26]/td[4]/b,23,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[27]/td[1]/p,3.1,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[27]/td[3]/p/a,Organization and Qualification,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[27]/td[6],23,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[28]/td[1]/p,3.2,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[28]/td[3]/p/a,Authority; Approvals and Enforceability,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[28]/td[6],23,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[29]/td[1]/p,3.3,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[29]/td[3]/p/a,Required Filings and Consents;,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[29]/td[3]/p/a/font,Non-Contravention,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[29]/td[6],24,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[30]/td[1]/p,3.4,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[30]/td[3]/p/a,Charter and Bylaws,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[30]/td[6],25,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[31]/td[1]/p,3.5,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[31]/td[3]/p/a,Company Capitalization,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[31]/td[6],25,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[32]/td[1]/p,3.6,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[32]/td[3]/p/a,Subsidiaries,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[32]/td[6],26,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[33]/td[1]/p,3.7,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[33]/td[3]/p/a,Company SEC Reports,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[33]/td[6],27,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[34]/td[1]/p,3.8,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[34]/td[3]/p/a,Company Financial Statements; Internal Controls,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[34]/td[6],27,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[35]/td[1]/p,3.9,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[35]/td[3]/p/a,Undisclosed Liabilities,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[35]/td[6],28,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[36]/td[1]/p,3.10,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[36]/td[3]/p/a,Subsequent Changes,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[36]/td[6],28,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[37]/td[1]/p,3.11,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[37]/td[3]/p/a,Real Property,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[37]/td[6],28,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[38]/td[1]/p,3.12,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[38]/td[3]/p/a,Tangible Property,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[38]/td[6],29,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[39]/td[1]/p,3.13,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[39]/td[3]/p/a,Intellectual Property,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[39]/td[6],29,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[40]/td[1]/p,3.14,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[40]/td[3]/p/a,Material Contracts,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[40]/td[6],32,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[41]/td[1]/p,3.15,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[41]/td[3]/p/a,Tax Matters,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[41]/td[6],33,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[42]/td[1]/p,3.16,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[42]/td[3]/p/a,Employee Benefit Matters,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[42]/td[6],34,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[43]/td[1]/p,3.17,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[43]/td[3]/p/a,Labor Matters,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[43]/td[6],36,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[44]/td[1]/p,3.18,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[44]/td[3]/p/a,Environmental Matters,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[44]/td[6],37,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[45]/td[1]/p,3.19,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[45]/td[3]/p/a,Compliance with Laws,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[45]/td[6],38,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[46]/td[1]/p,3.20,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[46]/td[3]/p/a,Permits,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[46]/td[6],38,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[47]/td[1]/p,3.21,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[47]/td[3]/p/a,Legal Proceedings and Orders,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[47]/td[6],39,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[48]/td[1]/p,3.22,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[48]/td[3]/p/a,Insurance,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[48]/td[6],39,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[49]/td[1]/p,3.23,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[49]/td[3]/p/a,Takeover Statutes,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[49]/td[6],39,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[50]/td[1]/p,3.24,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[50]/td[3]/p/a,"Brokers, Finders and Financial Advisors",,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[50]/td[6],39,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[51]/td[1]/p,3.25,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[51]/td[3]/p/a,No Other Representations,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[51]/td[6],39,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/p[4],i,/html/body/document/type/sequence/filename/description/text/center[2]/div/p[4],i,s_n
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[2]/td[5]/b,Page,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[4]/td[1]/p/b/a,ARTICLE IV REPRESENTATIONS AND WARRANTIES OF PARENT AND MERGER  SUB,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[4]/td[4]/b,39,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[5]/td[1]/p,4.1,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[5]/td[3]/p/a,Organization and Qualification,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[5]/td[6],40,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[6]/td[1]/p,4.2,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[6]/td[3]/p/a,Authority; Approvals and Enforceability,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[6]/td[6],40,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[7]/td[1]/p,4.3,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[7]/td[3]/p/a,Required Filings and Consents;,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[7]/td[3]/p/a/font,Non-Contravention,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[7]/td[6],40,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[8]/td[1]/p,4.4,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[8]/td[3]/p/a,Certificate of Incorporation and Bylaws,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[8]/td[6],41,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[9]/td[1]/p,4.5,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[9]/td[3]/p/a,Legal Proceedings; Orders; Disclosure,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[9]/td[6],41,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[10]/td[1]/p,4.6,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[10]/td[3]/p/a,Ownership of Company Capital Stock,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[10]/td[6],41,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[11]/td[1]/p,4.7,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[11]/td[3]/p/a,"Brokers, Finders and Financial Advisors",,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[11]/td[6],41,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[12]/td[1]/p,4.8,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[12]/td[3]/p/a,Operations of Parent and Merger Sub,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[12]/td[6],41,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[13]/td[1]/p,4.9,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[13]/td[3]/p/a,No Parent Vote or Approval Required,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[13]/td[6],42,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[14]/td[1]/p,4.10,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[14]/td[3]/p/a,Guaranties,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[14]/td[6],42,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[15]/td[1]/p,4.11,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[15]/td[3]/p/a,Financing,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[15]/td[6],42,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[16]/td[1]/p,4.12,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[16]/td[3]/p/a,Stockholder and Management Arrangements,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[16]/td[6],43,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[17]/td[1]/p,4.13,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[17]/td[3]/p/a,Solvency,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[17]/td[6],44,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[18]/td[1]/p,4.14,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[18]/td[3]/p/a,Exclusivity of Representations and Warranties; Investigation,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[18]/td[6],44,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[20]/td[1]/p/b/a,ARTICLE V INTERIM OPERATIONS,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[20]/td[4]/b,45,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[21]/td[1]/p,5.1,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[21]/td[3]/p/a,Affirmative Obligations,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[21]/td[6],45,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[22]/td[1]/p,5.2,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[22]/td[3]/p/a,Forbearance Covenants of the Company,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[22]/td[6],45,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[23]/td[1]/p,5.3,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[23]/td[3]/p/a,No Solicitation,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[23]/td[6],48,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[25]/td[1]/p/b/a,ARTICLE VI ADDITIONAL COVENANTS,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[25]/td[4]/b,54,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[26]/td[1]/p,6.1,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[26]/td[3]/p/a,Required Action and Forbearance; Efforts,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[26]/td[6],54,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[27]/td[1]/p,6.2,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[27]/td[3]/p/a,Antitrust and Investment Screening Laws,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[27]/td[6],54,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[28]/td[1]/p,6.3,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[28]/td[3]/p/a,Proxy Statement and Other Required SEC Filings,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[28]/td[6],56,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[29]/td[1]/p,6.4,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[29]/td[3]/p/a,Company Stockholder Meeting,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[29]/td[6],57,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[30]/td[1]/p,6.5,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[30]/td[3]/p/a,Financing,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[30]/td[6],58,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[31]/td[1]/p,6.6,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[31]/td[3]/p/a,Cooperation With Debt Financing,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[31]/td[6],60,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[32]/td[1]/p,6.7,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[32]/td[3]/p/a,Anti-Takeover Laws,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[32]/td[6],63,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[33]/td[1]/p,6.8,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[33]/td[3]/p/a,Access,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[33]/td[6],63,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[34]/td[1]/p,6.9,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[34]/td[3]/p/a,Section 16(b) Exemption,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[34]/td[6],63,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[35]/td[1]/p,6.10,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[35]/td[3]/p/a,"Directors’ and Officers’ Exculpation, Indemnification and Insurance",,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[35]/td[6],64,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[36]/td[1]/p,6.11,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[36]/td[3]/p/a,Employee Matters,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[36]/td[6],65,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[37]/td[1]/p,6.12,,,o
