xpaths,text,highlighted_xpaths,highlighted_segmented_text,tagged_sequence
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[5]/td[3]/font,2,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[1]/font[1],Article II,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[1]/font[2],THE MERGER,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[2]/font,4,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[1]/font,2.1,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[2]/font,The Merger,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[3]/font,4,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[11]/td[1]/font,2.2,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[11]/td[2]/font,Closing,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[11]/td[3]/font,5,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[13]/td[1]/font,2.3,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[13]/td[2]/font,Effect of the Merger,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[13]/td[3]/font,5,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[15]/td[1]/font,2.4,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[15]/td[2]/font,Organizational Documents of the Surviving Corporation,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[15]/td[3]/font,5,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[17]/td[1]/font,2.5,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[17]/td[2]/font,Organizational Documents of Labrador,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[17]/td[3]/font,6,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[19]/td[1]/font,2.6,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[19]/td[2]/font,Directors and Officers of the Surviving Corporation,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[19]/td[3]/font,6,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[21]/td[1]/font,2.7,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[21]/td[2]/font,Directors and Officers of Labrador,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[21]/td[3]/font,6,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[23]/td[1]/font[1],Article III,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[23]/td[1]/font[2],EFFECT OF THE MERGER ON THE CAPITAL STOCK OF GOLDEN AND MERGER SUB; EXCHANGE,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[23]/td[2]/font,7,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[25]/td[1]/font,3.1,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[25]/td[2]/font,Effect of the Merger on Capital Stock,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[25]/td[3]/font,7,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[27]/td[1]/font,3.2,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[27]/td[2]/font,Treatment of Equity Compensation Awards,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[27]/td[3]/font,9,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[29]/td[1]/font,3.3,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[29]/td[2]/font,Payment for Securities; Exchange,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[29]/td[3]/font,11,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[31]/td[1]/font,3.4,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[31]/td[2]/font,No Appraisal Rights,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[31]/td[3]/font,15,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[33]/td[1]/font[1],Article IV,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[33]/td[1]/font[2],REPRESENTATIONS AND WARRANTIES OF GOLDEN,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[33]/td[2]/font,15,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[35]/td[1]/font,4.1,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[35]/td[2]/font,"Organization, Standing and Power",,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[35]/td[3]/font,15,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[37]/td[1]/font,4.2,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[37]/td[2]/font,Capital Structure,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[37]/td[3]/font,16,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[39]/td[1]/font,4.3,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[39]/td[2]/font,Authority; No Violations; Consents and Approvals,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[39]/td[3]/font,17,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[41]/td[1]/font,4.4,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[41]/td[2]/font,Consents,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[41]/td[3]/font,18,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[43]/td[1]/font,4.5,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[43]/td[2]/font,SEC Documents; Financial Statements,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[43]/td[3]/font,19,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[45]/td[1]/font,4.6,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[45]/td[2]/font,Absence of Certain Changes or Events,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[45]/td[3]/font,20,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[47]/td[1]/font,4.7,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[47]/td[2]/font,No Undisclosed Material Liabilities,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[47]/td[3]/font,20,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[49]/td[1]/font,4.8,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[49]/td[2]/font,Information Supplied,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[49]/td[3]/font,21,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[51]/td[1]/font,4.9,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[51]/td[2]/font,Golden Permits; Compliance with Applicable Law,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[51]/td[3]/font,21,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[53]/td[1]/font,4.10,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[53]/td[2]/font,Compensation; Benefits,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[53]/td[3]/font,22,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[55]/td[1]/font,4.11,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[55]/td[2]/font,Labor Matters,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[55]/td[3]/font,23,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[57]/td[1]/font,4.12,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[57]/td[2]/font,Taxes,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[57]/td[3]/font,25,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[59]/td[1]/font,4.13,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[59]/td[2]/font,Litigation,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[59]/td[3]/font,26,,,o
/html/body/document/type/sequence/filename/description/text/div[3]/table/tbody/tr/td[2],i,/html/body/document/type/sequence/filename/description/text/div[3]/table/tbody/tr/td[2],i,s_n
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[1]/td[1]/font,4.14,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[1]/td[2]/font,Intellectual Property,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[1]/td[3]/font,26,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[3]/td[1]/font,4.15,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[3]/td[2]/font,Real Property,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[3]/td[3]/font,27,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[5]/td[1]/font,4.16,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[5]/td[2]/font,Rights-of-Way,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[5]/td[3]/font,27,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[7]/td[1]/font,4.17,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[7]/td[2]/font,Oil and Gas Matters,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[7]/td[3]/font,27,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[9]/td[1]/font,4.18,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[9]/td[2]/font,Environmental Matters,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[9]/td[3]/font,29,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[11]/td[1]/font,4.19,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[11]/td[2]/font,Material Contracts,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[11]/td[3]/font,30,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[13]/td[1]/font,4.20,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[13]/td[2]/font,Derivative Transactions,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[13]/td[3]/font,31,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[15]/td[1]/font,4.21,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[15]/td[2]/font,Insurance,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[15]/td[3]/font,32,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[17]/td[1]/font,4.22,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[17]/td[2]/font,Opinion of Financial Advisor,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[17]/td[3]/font,32,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[19]/td[1]/font,4.23,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[19]/td[2]/font,Brokers,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[19]/td[3]/font,32,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[21]/td[1]/font,4.24,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[21]/td[2]/font,Related Party Transactions,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[21]/td[3]/font,32,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[23]/td[1]/font,4.25,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[23]/td[2]/font,Regulatory Matters,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[23]/td[3]/font,33,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[25]/td[1]/font,4.26,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[25]/td[2]/font,Takeover Laws,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[25]/td[3]/font,33,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[27]/td[1]/font,4.27,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[27]/td[2]/font,No Additional Representations,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[27]/td[3]/font,33,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[29]/td[1]/font[1],Article V,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[29]/td[1]/font[2],REPRESENTATIONS AND WARRANTIES OF LABRADOR AND MERGER SUB,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[29]/td[2]/font,34,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[31]/td[1]/font,5.1,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[31]/td[2]/font,"Organization, Standing and Power",,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[31]/td[3]/font,34,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[33]/td[1]/font,5.2,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[33]/td[2]/font,Capital Structure,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[33]/td[3]/font,35,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[35]/td[1]/font,5.3,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[35]/td[2]/font,Authority; No Violations; Consents and Approvals,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[35]/td[3]/font,36,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[37]/td[1]/font,5.4,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[37]/td[2]/font,Consents,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[37]/td[3]/font,37,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[39]/td[1]/font,5.5,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[39]/td[2]/font,SEC Documents; Financial Statements,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[39]/td[3]/font,38,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[41]/td[1]/font,5.6,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[41]/td[2]/font,Absence of Certain Changes or Events,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[41]/td[3]/font,39,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[43]/td[1]/font,5.7,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[43]/td[2]/font,No Undisclosed Material Liabilities,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[43]/td[3]/font,39,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[45]/td[1]/font,5.8,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[45]/td[2]/font,Information Supplied,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[45]/td[3]/font,40,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[47]/td[1]/font,5.9,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[47]/td[2]/font,Labrador Permits; Compliance with Applicable Law,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[47]/td[3]/font,40,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[49]/td[1]/font,5.10,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[49]/td[2]/font,Compensation; Benefits,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[49]/td[3]/font,41,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[51]/td[1]/font,5.11,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[51]/td[2]/font,Labor Matters,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[51]/td[3]/font,42,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[53]/td[1]/font,5.12,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[53]/td[2]/font,Taxes,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[53]/td[3]/font,43,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[55]/td[1]/font,5.13,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[55]/td[2]/font,Litigation,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[55]/td[3]/font,44,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[57]/td[1]/font,5.14,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[57]/td[2]/font,Intellectual Property,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[57]/td[3]/font,45,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[59]/td[1]/font,5.15,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[59]/td[2]/font,Real Property,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[59]/td[3]/font,46,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[61]/td[1]/font,5.16,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[61]/td[2]/font,Rights-of-Way,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[61]/td[3]/font,46,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[63]/td[1]/font,5.17,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[63]/td[2]/font,Oil and Gas Matters,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[63]/td[3]/font,47,,,o
/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr/td[2],ii,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr/td[2],ii,s_n
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[1]/td[1]/font,5.18,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[1]/td[2]/font,Environmental Matters,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[1]/td[3]/font,49,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[3]/td[1]/font,5.19,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[3]/td[2]/font,Material Contracts,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[3]/td[3]/font,50,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[5]/td[1]/font,5.20,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[5]/td[2]/font,Derivative Transactions,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[5]/td[3]/font,51,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[7]/td[1]/font,5.21,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[7]/td[2]/font,Insurance,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[7]/td[3]/font,51,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[9]/td[1]/font,5.22,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[9]/td[2]/font,Opinion of Financial Advisor,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[9]/td[3]/font,52,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[11]/td[1]/font,5.23,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[11]/td[2]/font,Brokers,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[11]/td[3]/font,52,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[13]/td[1]/font,5.24,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[13]/td[2]/font,Related Party Transactions,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[13]/td[3]/font,52,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[15]/td[1]/font,5.25,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[15]/td[2]/font,Regulatory Matters,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[15]/td[3]/font,52,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[17]/td[1]/font,5.26,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[17]/td[2]/font,Ownership of Golden Common Stock,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[17]/td[3]/font,53,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[19]/td[1]/font,5.27,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[19]/td[2]/font,Business Conduct,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[19]/td[3]/font,53,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[21]/td[1]/font,5.28,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[21]/td[2]/font,No Additional Representations,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[21]/td[3]/font,53,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[23]/td[1]/font[1],Article VI,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[23]/td[1]/font[2],COVENANTS AND AGREEMENTS,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[23]/td[2]/font,54,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[25]/td[1]/font,6.1,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[25]/td[2]/font,Conduct of Golden Business Pending the Merger,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[25]/td[3]/font,54,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[27]/td[1]/font,6.2,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[27]/td[2]/font,Conduct of Labrador Business Pending the Merger,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[27]/td[3]/font,58,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[29]/td[1]/font,6.3,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[29]/td[2]/font,No Solicitation by Golden,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[29]/td[3]/font,61,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[31]/td[1]/font,6.4,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[31]/td[2]/font,No Solicitation by Labrador,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[31]/td[3]/font,67,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[33]/td[1]/font,6.5,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[33]/td[2]/font,Preparation of Joint Proxy Statement and Registration Statement,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[33]/td[3]/font,74,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[35]/td[1]/font,6.6,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[35]/td[2]/font,Stockholders Meetings,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[35]/td[3]/font,76,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[37]/td[1]/font,6.7,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[37]/td[2]/font,Access to Information,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[37]/td[3]/font,78,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[39]/td[1]/font,6.8,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[39]/td[2]/font,HSR and Other Approvals,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[39]/td[3]/font,79,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[41]/td[1]/font,6.9,,,o
