xpaths,text,highlighted_xpaths,highlighted_segmented_text,tagged_sequence
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[5]/td[2]/p,Other Definitional and Interpretative Provisions,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[5]/td[3]/p,16,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[6]/td[1]/p/b,ARTICLE 2,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[6]/td[1]/p,THE MERGER,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[6]/td[2]/p,17,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[1]/p,Section 2.01,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[2]/p,The Closing,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[3]/p,17,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[8]/td[1]/p,Section 2.02,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[8]/td[2]/p,The Merger,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[8]/td[3]/p,17,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[1]/p,Section 2.03,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[2]/p,Conversion of Shares,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[3]/p,18,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[10]/td[1]/p,Section 2.04,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[10]/td[2]/p,Exchange and Payment,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[10]/td[3]/p,18,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[11]/td[1]/p,Section 2.05,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[11]/td[2]/p,Dissenting Shares,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[11]/td[3]/p,20,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[12]/td[1]/p,Section 2.06,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[12]/td[2]/p,Company Equity Awards; ESPP,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[12]/td[3]/p,20,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[13]/td[1]/p,Section 2.07,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[13]/td[2]/p,Adjustments,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[13]/td[3]/p,23,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[14]/td[1]/p,Section 2.08,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[14]/td[2]/p,Withholding Rights,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[14]/td[3]/p,23,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[15]/td[1]/p,Section 2.09,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[15]/td[2]/p,Termination of Macquarie/GCM Merger Agreement and Payment of Termination Fee,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[15]/td[3]/p,23,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[16]/td[1]/p/b,ARTICLE 3,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[16]/td[1]/p,THE SURVIVING CORPORATION,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[16]/td[2]/p,23,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[17]/td[1]/p,Section 3.01,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[17]/td[2]/p,Certificate of Incorporation,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[17]/td[3]/p,23,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[18]/td[1]/p,Section 3.02,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[18]/td[2]/p,Bylaws,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[18]/td[3]/p,24,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[19]/td[1]/p,Section 3.03,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[19]/td[2]/p,Directors and Officers,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[19]/td[3]/p,24,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[20]/td[1]/p/b,ARTICLE 4,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[20]/td[1]/p,REPRESENTATIONS AND WARRANTIES OF THE COMPANY,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[20]/td[2]/p,24,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[21]/td[1]/p,Section 4.01,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[21]/td[2]/p,"Organization, Standing and Power",,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[21]/td[3]/p,24,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[22]/td[1]/p,Section 4.02,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[22]/td[2]/p,Corporate Authorization,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[22]/td[3]/p,25,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[23]/td[1]/p,Section 4.03,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[23]/td[2]/p,Governmental Authorization,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[23]/td[3]/p,25,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[24]/td[1]/p,Section 4.04,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[24]/td[2]/p,Non-contravention,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[24]/td[3]/p,26,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[25]/td[1]/p,Section 4.05,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[25]/td[2]/p,Capitalization,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[25]/td[3]/p,26,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[26]/td[1]/p,Section 4.06,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[26]/td[2]/p,Subsidiaries,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[26]/td[3]/p,28,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[27]/td[1]/p,Section 4.07,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[27]/td[2]/p,SEC Filings and the Sarbanes-Oxley Act,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[27]/td[3]/p,28,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[28]/td[1]/p,Section 4.08,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[28]/td[2]/p,Financial Statements; Internal Controls,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[28]/td[3]/p,30,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[29]/td[1]/p,Section 4.09,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[29]/td[2]/p,Absence of Certain Changes,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[29]/td[3]/p,31,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[30]/td[1]/p,Section 4.10,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[30]/td[2]/p,No Undisclosed Material Liabilities,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[30]/td[3]/p,31,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[31]/td[1]/p,Section 4.11,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[31]/td[2]/p,Litigation,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[31]/td[3]/p,31,,,o
/html/body/document/type/sequence/filename/description/text/div[2]/div[1]/div/div,i,/html/body/document/type/sequence/filename/description/text/div[2]/div[1]/div/div,i,s_n
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[1]/td[1]/p,Section 4.12,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[1]/td[2]/p,Compliance with Applicable Law; Licenses,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[1]/td[3]/p,32,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[2]/td[1]/p,Section 4.13,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[2]/td[2]/p,Certain Business Practices,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[2]/td[3]/p,34,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[3]/td[1]/p,Section 4.14,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[3]/td[2]/p,Material Contracts,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[3]/td[3]/p,34,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[4]/td[1]/p,Section 4.15,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[4]/td[2]/p,Taxes,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[4]/td[3]/p,37,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[5]/td[1]/p,Section 4.16,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[5]/td[2]/p,Employee Benefit Plans,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[5]/td[3]/p,38,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[6]/td[1]/p,Section 4.17,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[6]/td[2]/p,Labor and Employment Matters,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[6]/td[3]/p,42,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[7]/td[1]/p,Section 4.18,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[7]/td[2]/p,Insurance,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[7]/td[3]/p,43,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[8]/td[1]/p,Section 4.19,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[8]/td[2]/p,Environmental Matters,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[8]/td[3]/p,43,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[9]/td[1]/p,Section 4.20,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[9]/td[2]/p,Intellectual Property,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[9]/td[3]/p,44,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[10]/td[1]/p,Section 4.21,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[10]/td[2]/p,Properties,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[10]/td[3]/p,46,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[11]/td[1]/p,Section 4.22,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[11]/td[2]/p,Privacy and Data Security,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[11]/td[3]/p,47,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[12]/td[1]/p,Section 4.23,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[12]/td[2]/p,Brokers’ Fees,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[12]/td[3]/p,48,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[13]/td[1]/p,Section 4.24,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[13]/td[2]/p,Opinion of Financial Advisor,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[13]/td[3]/p,48,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[14]/td[1]/p,Section 4.25,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[14]/td[2]/p,Trade Practices,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[14]/td[3]/p,49,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[15]/td[1]/p,Section 4.26,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[15]/td[2]/p,International Trade Laws,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[15]/td[3]/p,49,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[16]/td[1]/p,Section 4.27,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[16]/td[2]/p,Macquarie/GCM Merger Agreement.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[16]/td[3]/p,49,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[17]/td[1]/p/b,ARTICLE 5,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[17]/td[1]/p,REPRESENTATIONS AND WARRANTIES OF PARENT AND MERGER SUB,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[17]/td[2]/p,50,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[18]/td[1]/p,Section 5.01,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[18]/td[2]/p,"Organization, Standing and Power",,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[18]/td[3]/p,50,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[19]/td[1]/p,Section 5.02,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[19]/td[2]/p,Corporate Authorization,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[19]/td[3]/p,50,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[20]/td[1]/p,Section 5.03,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[20]/td[2]/p,Governmental Authorization,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[20]/td[3]/p,50,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[21]/td[1]/p,Section 5.04,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[21]/td[2]/p,Non-contravention,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[21]/td[3]/p,50,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[22]/td[1]/p,Section 5.05,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[22]/td[2]/p,Capitalization and Operation of Merger Sub,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[22]/td[3]/p,51,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[23]/td[1]/p,Section 5.06,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[23]/td[2]/p,No Vote of Parent Stockholders; Required Approval,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[23]/td[3]/p,51,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[24]/td[1]/p,Section 5.07,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[24]/td[2]/p,Litigation,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[24]/td[3]/p,51,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[25]/td[1]/p,Section 5.08,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[25]/td[2]/p,Financing,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[25]/td[3]/p,52,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[26]/td[1]/p,Section 5.09,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[26]/td[2]/p,Solvency,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[26]/td[3]/p,53,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[27]/td[1]/p,Section 5.10,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[27]/td[2]/p,Guarantees,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[27]/td[3]/p,53,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[28]/td[1]/p,Section 5.11,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[28]/td[2]/p,Absence of Certain Agreements,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[28]/td[3]/p,53,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[29]/td[1]/p,Section 5.12,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[29]/td[2]/p,Stock Ownership,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[29]/td[3]/p,54,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[30]/td[1]/p,Section 5.13,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[30]/td[2]/p,Equity Investors,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[30]/td[3]/p,54,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[31]/td[1]/p/b,ARTICLE 6,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[31]/td[1]/p,COVENANTS,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[31]/td[2]/p,54,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[32]/td[1]/p,Section 6.01,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[32]/td[2]/p,Conduct of the Company,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[32]/td[3]/p,54,,,o
/html/body/document/type/sequence/filename/description/text/div[3]/div[1]/div/div,ii,/html/body/document/type/sequence/filename/description/text/div[3]/div[1]/div/div,ii,s_n
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[1]/td[1]/p,Section 6.02,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[1]/td[2]/p,No Solicitation,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[1]/td[3]/p,58,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[2]/td[1]/p,Section 6.03,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[2]/td[2]/p,Company Recommendation,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[2]/td[3]/p,60,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[3]/td[1]/p,Section 6.04,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[3]/td[2]/p,Preparation of Proxy Statement; Stockholders’ Meeting,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[3]/td[3]/p,63,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[4]/td[1]/p,Section 6.05,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[4]/td[2]/p,Access to Information,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[4]/td[3]/p,64,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[5]/td[1]/p,Section 6.06,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[5]/td[2]/p,Notice of Certain Events,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[5]/td[3]/p,65,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[6]/td[1]/p,Section 6.07,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[6]/td[2]/p,Employee Benefit Plan Matters,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[6]/td[3]/p,65,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[7]/td[1]/p,Section 6.08,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[7]/td[2]/p,State Takeover Laws,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[7]/td[3]/p,67,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[8]/td[1]/p,Section 6.09,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[8]/td[2]/p,Obligations of Merger Sub,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[8]/td[3]/p,67,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[9]/td[1]/p,Section 6.10,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[9]/td[2]/p,Voting of Shares,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[9]/td[3]/p,67,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[10]/td[1]/p,Section 6.11,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[10]/td[2]/p,"Director and Officer Indemnification, Exculpation and Insurance",,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[10]/td[3]/p,68,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[11]/td[1]/p,Section 6.12,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[11]/td[2]/p,Further Action; Regulatory Approvals; Reasonable Best Efforts,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[11]/td[3]/p,69,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[12]/td[1]/p,Section 6.13,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[12]/td[2]/p,Stockholder Litigation,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[12]/td[3]/p,72,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[13]/td[1]/p,Section 6.14,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[13]/td[2]/p,Public Announcements,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[13]/td[3]/p,72,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[14]/td[1]/p,Section 6.15,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[14]/td[2]/p,Further Assurances,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[14]/td[3]/p,73,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[15]/td[1]/p,Section 6.16,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[15]/td[2]/p,Section 16 Matters,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[15]/td[3]/p,73,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[16]/td[1]/p,Section 6.17,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[16]/td[2]/p,Financing,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[16]/td[3]/p,74,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[17]/td[1]/p,Section 6.18,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[17]/td[2]/p,Confidentiality,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[17]/td[3]/p,76,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[18]/td[1]/p,Section 6.19,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[18]/td[2]/p,Director Resignations,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[18]/td[3]/p,77,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[19]/td[1]/p,Section 6.20,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[19]/td[2]/p,Merger Sub Expenditure; Parent Distributions,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[19]/td[3]/p,77,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[20]/td[1]/p,Section 6.21,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[20]/td[2]/p,Stock Market De-Listing,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[20]/td[3]/p,77,,,o
