xpaths,text,highlighted_xpaths,highlighted_segmented_text,tagged_sequence
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[8]/td[1],Section 2.02   Closing,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[8]/td[2],13,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[1],Section 2.03   Effective Time,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[2],13,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[10]/td[1],Section 2.04   Effects of the Merger,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[10]/td[2],13,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[11]/td[1],Section 2.05   Certificate of Incorporation and By-laws of the Surviving Company,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[11]/td[2],13,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[12]/td[1],Section 2.06   Directors and Officers of the Surviving Company,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[12]/td[2],13,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[13]/td[1],Section 2.07   Subsequent Actions,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[13]/td[2],14,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[15]/td[1]/font,Article,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[15]/td[1],III,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[15]/td[1],CONVERSION OF SHARES; EXCHANGE OF CERTIFICATES,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[17]/td[1],Section 3.01   Conversion of Securities,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[17]/td[2],14,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[18]/td[1],Section 3.02   Exchange of Certificates,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[18]/td[2],14,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[19]/td[1],Section 3.03   Stock Transfer Books,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[19]/td[2],17,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[20]/td[1],Section 3.04   Stock Units,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[20]/td[2],17,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[21]/td[1],Section 3.05   Certain Adjustments,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[21]/td[2],18,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[22]/td[1],Section 3.06   Dissenting Shares,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[22]/td[2],18,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[23]/td[1],Section 3.07   Withholding Rights,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[23]/td[2],19,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[25]/td[1]/font,Article,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[25]/td[1],IV,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[25]/td[1],REPRESENTATIONS AND WARRANTIES OF THE COMPANY,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[27]/td[1],Section 4.01   Organization and Qualification; Company Subsidiaries,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[27]/td[2],20,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[28]/td[1],Section 4.02   Capitalization,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[28]/td[2],21,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[29]/td[1],Section 4.03   Authority Relative to This Agreement,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[29]/td[2],22,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[30]/td[1],Section 4.04   No Conflict; Required Filings and Consents,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[30]/td[2],22,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[31]/td[1],Section 4.05   SEC Filings; Financial Statements; Undisclosed Liabilities,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[31]/td[2],23,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[32]/td[1],Section 4.06   Absence of Certain Changes or Events,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[32]/td[2],25,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[33]/td[1],Section 4.07   Absence of Litigation,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[33]/td[2],26,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[34]/td[1],Section 4.08   Selected Contracts,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[34]/td[2],27,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[35]/td[1],Section 4.09   Compliance with Laws,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[35]/td[2],29,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[36]/td[1],Section 4.10   Labor and Employment Matters,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[36]/td[2],29,,,o
/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr/td[2],i,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[1]/td[1],Section 4.11   Employee Benefit Plans,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[1]/td[2],31,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[2]/td[1],Section 4.12   Real Property,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[2]/td[2],35,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[3]/td[1],Section 4.13   Taxes,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[3]/td[2],36,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[4]/td[1],Section 4.14   Environmental Matters,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[4]/td[2],37,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[5]/td[1],Section 4.15   Insurance,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[5]/td[2],38,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[6]/td[1],Section 4.16   Intellectual Property,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[6]/td[2],39,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[7]/td[1],Section 4.17   Data Security,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[7]/td[2],40,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[8]/td[1],Section 4.18   Affiliate Transactions,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[8]/td[2],40,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[9]/td[1],Section 4.19   Customers and Suppliers,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[9]/td[2],40,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[10]/td[1],Section 4.20   Board Approvals; Vote Required,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[10]/td[2],41,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[11]/td[1],Section 4.21   Takeover Laws,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[11]/td[2],41,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[12]/td[1],Section 4.22   Opinion of Financial Advisor,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[12]/td[2],41,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[13]/td[1],Section 4.23   Brokers,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[13]/td[2],42,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[15]/td[1]/font,Article,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[15]/td[1],V,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[15]/td[1],REPRESENTATIONS AND WARRANTIES OF PARENT AND MERGER SUB,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[17]/td[1],Section 5.01   Corporate Organization,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[17]/td[2],42,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[18]/td[1],Section 5.02   Organizational Documents,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[18]/td[2],42,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[19]/td[1],Section 5.03   Authority Relative to This Agreement,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[19]/td[2],42,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[20]/td[1],Section 5.04   No Conflict; Required Filings and Consents; Agreements,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[20]/td[2],43,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[21]/td[1],Section 5.05   Ownership of Shares,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[21]/td[2],43,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[22]/td[1],Section 5.06   Absence of Litigation,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[22]/td[2],44,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[23]/td[1],Section 5.07   Operations of Parent and Merger Sub,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[23]/td[2],44,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[24]/td[1],Section 5.08   Financing,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[24]/td[2],44,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[25]/td[1],Section 5.09   Parent Guarantee,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[25]/td[2],45,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[26]/td[1],Section 5.10   Solvency,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[26]/td[2],46,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[27]/td[1],Section 5.11   Brokers,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[27]/td[2],46,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[28]/td[1],"Section 5.12   Non-Reliance on Estimates, Projections, Forecasts, Forward-Looking Statements and Business Plans",,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[28]/td[2],46,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[30]/td[1]/font,Article,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[30]/td[1],VI,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[30]/td[1],CONDUCT OF BUSINESS PENDING THE MERGER,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[32]/td[1],Section 6.01   Conduct of Business by the Company Pending the Merger,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[32]/td[2],47,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[33]/td[1],Section 6.02   Conduct of Business by Parent and Merger Sub Pending the Merger,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[33]/td[2],50,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[34]/td[1],Section 6.03   Control of Operations,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[34]/td[2],50,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[36]/td[1]/font,Article,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[36]/td[1],VII,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[36]/td[1],ADDITIONAL AGREEMENTS,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[38]/td[1],Section 7.01   Proxy Statement; Company Stockholders’ Meeting,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[38]/td[2],51,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[39]/td[1],Section 7.02   Access to Information; Confidentiality,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[39]/td[2],53,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[40]/td[1],Section 7.03   No Solicitation,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[40]/td[2],53,,,o
/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr/td[2],ii,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr/td[2],ii,s_n
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[1]/td[1],Section 7.04   Directors’ and Officers’ Indemnification and Insurance,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[1]/td[2],58,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[2]/td[1],Section 7.05   Employee Benefits Matters,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[2]/td[2],59,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[3]/td[1],Section 7.06   Further Action,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[3]/td[2],61,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[4]/td[1],Section 7.07   Obligations of Parent with Respect to Merger Sub and the Surviving Company,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[4]/td[2],63,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[5]/td[1],Section 7.08   Public Announcements,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[5]/td[2],63,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[6]/td[1],Section 7.09   Transfer Taxes,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[6]/td[2],63,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[7]/td[1],Section 7.10   Stock Exchange De-Listing,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[7]/td[2],64,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[8]/td[1],Section 7.11   Stockholder Litigation,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[8]/td[2],64,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[9]/td[1],Section 7.12   Takeover Laws,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[9]/td[2],64,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[10]/td[1],Section 7.13   Certain Filings and Consents,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[10]/td[2],64,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[11]/td[1],Section 7.14   Financing,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[11]/td[2],65,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[12]/td[1],Section 7.15   Closing Deliverables,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[12]/td[2],68,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[14]/td[1]/font,Article,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[14]/td[1],VIII,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[14]/td[1],CONDITIONS TO THE MERGER,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[16]/td[1],Section 8.01   Conditions to the Obligations of Each Party,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[16]/td[2],69,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[17]/td[1],Section 8.02   Conditions to the Obligations of Parent and Merger Sub,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[17]/td[2],69,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[18]/td[1],Section 8.03   Conditions to the Obligations of the Company,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[18]/td[2],70,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[19]/td[1],Section 8.04   Frustration of Closing Conditions,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[19]/td[2],71,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[21]/td[1]/font,Article,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[21]/td[1],IX,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[21]/td[1],TERMINATION,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[23]/td[1],Section 9.01   Termination,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[23]/td[2],71,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[24]/td[1],Section 9.02   Notice of Termination; Effect of Termination,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[24]/td[2],73,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[25]/td[1],Section 9.03   Fees and Expenses,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[25]/td[2],73,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[27]/td[1]/font,Article,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[27]/td[1],X,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[27]/td[1],GENERAL PROVISIONS,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[29]/td[1],"Section 10.01   Non-Survival of Representations, Warranties and Agreements",,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[29]/td[2],76,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[30]/td[1],Section 10.02   Notices,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[30]/td[2],76,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[31]/td[1],Section 10.03   Interpretation and Rules of Construction,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[31]/td[2],77,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[32]/td[1],Section 10.04   Severability,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[32]/td[2],78,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[33]/td[1],Section 10.05   Entire Agreement,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[33]/td[2],78,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[34]/td[1],Section 10.06   Assignment,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[34]/td[2],78,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[35]/td[1],Section 10.07   Parties in Interest,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[35]/td[2],79,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[36]/td[1],Section 10.08   Specific Performance,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[36]/td[2],79,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[37]/td[1],Section 10.09   Governing Law,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[37]/td[2],80,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[38]/td[1],Section 10.10   Waiver of Jury Trial,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[38]/td[2],81,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[39]/td[1],Section 10.11   Amendment,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[39]/td[2],81,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[40]/td[1],Section 10.12   Waiver,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[40]/td[2],82,,,o
/html/body/document/type/sequence/filename/description/text/div[9]/table/tbody/tr/td[2],iii,/html/body/document/type/sequence/filename/description/text/div[9]/table/tbody/tr/td[2],iii,s_n
/html/body/document/type/sequence/filename/description/text/table[4]/tbody/tr[1]/td[1],Section 10.13   Company Disclosure Schedule,,,o
/html/body/document/type/sequence/filename/description/text/table[4]/tbody/tr[1]/td[2],82,,,o
/html/body/document/type/sequence/filename/description/text/table[4]/tbody/tr[2]/td[1],Section 10.14   Non-Recourse,,,o
/html/body/document/type/sequence/filename/description/text/table[4]/tbody/tr[2]/td[2],82,,,o
/html/body/document/type/sequence/filename/description/text/table[4]/tbody/tr[3]/td[1],Section 10.15   Counterparts,,,o
/html/body/document/type/sequence/filename/description/text/table[4]/tbody/tr[3]/td[2],83,,,o
/html/body/document/type/sequence/filename/description/text/table[4]/tbody/tr[4]/td[1],Section 10.16   Non-Recourse Against Financing Sources; Waiver of Certain Claims,,,o
/html/body/document/type/sequence/filename/description/text/table[4]/tbody/tr[4]/td[2],83,,,o
/html/body/document/type/sequence/filename/description/text/table[5]/tbody/tr[1]/td[1],ANNEX A,,,o
/html/body/document/type/sequence/filename/description/text/table[5]/tbody/tr[1]/td[2],Amended and Restated Certificate of Incorporation,,,o
/html/body/document/type/sequence/filename/description/text/table[5]/tbody/tr[3]/td[1],SCHEDULE 1,,,o
/html/body/document/type/sequence/filename/description/text/table[5]/tbody/tr[3]/td[2],Parent Knowledge Individuals,,,o
/html/body/document/type/sequence/filename/description/text/div[11]/table/tbody/tr/td[2],iv,/html/body/document/type/sequence/filename/description/text/div[11]/table/tbody/tr/td[2],iv,s_n
/html/body/document/type/sequence/filename/description/text/p[53],AGREEMENT AND PLAN OF MERGER,,,o
/html/body/document/type/sequence/filename/description/text/p[54],"AGREEMENT AND PLAN OF MERGER, dated as of February 16, 2021 (this “",,,o
/html/body/document/type/sequence/filename/description/text/p[54]/u[1],Agreement,,,o
/html/body/document/type/sequence/filename/description/text/p[54],"”), among Carter Intermediate, Inc., a Delaware corporation (“",,,o
/html/body/document/type/sequence/filename/description/text/p[54]/u[2],Parent,,,o
/html/body/document/type/sequence/filename/description/text/p[54],"”), Carter Acquisition, Inc., a Delaware corporation and a wholly-owned subsidiary of Parent (“",,,o
/html/body/document/type/sequence/filename/description/text/p[54]/u[3],Merger Sub,,,o
/html/body/document/type/sequence/filename/description/text/p[54],"”), and Aegion Corporation, a Delaware corporation (the “",,,o
/html/body/document/type/sequence/filename/description/text/p[54]/u[4],Company,,,o
/html/body/document/type/sequence/filename/description/text/p[54],”).,,,o
/html/body/document/type/sequence/filename/description/text/p[55]/b,RECITALS,,,o
/html/body/document/type/sequence/filename/description/text/p[56],"WHEREAS, upon the terms and subject to the conditions of this Agreement and in accordance with the applicable provisions of the General Corporation Law of the State of Delaware (the “",,,o
/html/body/document/type/sequence/filename/description/text/p[56]/u[1],DGCL,,,o
/html/body/document/type/sequence/filename/description/text/p[56],"”), Parent, Merger Sub and the Company have agreed to enter into a business combination transaction pursuant to which (i) Merger Sub will be merged with and into the Company, (ii) the separate corporate existence of Merger Sub will thereupon cease, and (iii) the Company will continue as the surviving corporation and a wholly-owned Subsidiary of Parent (the “",,,o
/html/body/document/type/sequence/filename/description/text/p[56]/u[2],Merger,,,o
/html/body/document/type/sequence/filename/description/text/p[56],"” and together with the other transactions contemplated by this Agreement, collectively, the “",,,o
/html/body/document/type/sequence/filename/description/text/p[56]/u[3],Transactions,,,o
/html/body/document/type/sequence/filename/description/text/p[56],”);,,,o
/html/body/document/type/sequence/filename/description/text/p[57],"WHEREAS, the Board of Directors of the Company (the “",,,o
/html/body/document/type/sequence/filename/description/text/p[57]/u[1],Company Board,,,o
/html/body/document/type/sequence/filename/description/text/p[57],"”) has unanimously (i) determined that this Agreement and the Transactions are fair to and in the best interests of the Company and the Company’s stockholders, (ii) approved and declared advisable this Agreement and the Transactions, (iii) authorized and approved the execution, delivery and performance by the Company of this Agreement and the consummation of the Transactions upon the terms and subject to the conditions set forth herein; (iv) resolved, subject to the terms of this Agreement, to recommend the adoption of this Agreement by the stockholders of the Company; and (v) directed that this Agreement be submitted to a vote of the stockholders of the Company (the “",,,o
/html/body/document/type/sequence/filename/description/text/p[57]/u[2],Company Board Recommendation,,,o
