xpaths,text,highlighted_xpaths,highlighted_segmented_text,tagged_sequence
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[3]/td[4]/div,17,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[4]/td[1]/div,ARTICLE II THE MERGER; EFFECTS OF THE MERGER,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[4]/td[2]/div,18,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[5]/td[2]/div,Section 2.1,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[5]/td[3]/div,The Merger,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[5]/td[4]/div,18,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[6]/td[2]/div,Section 2.2,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[6]/td[3]/div,Closing,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[6]/td[4]/div,18,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[7]/td[2]/div,Section 2.3,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[7]/td[3]/div,Effect of the Merger,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[7]/td[4]/div,19,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[8]/td[2]/div,Section 2.4,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[8]/td[3]/div,Organizational Documents,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[8]/td[4]/div,19,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[9]/td[2]/div,Section 2.5,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[9]/td[3]/div,Directors and Officers of the Surviving Corporation,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[9]/td[4]/div,19,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[10]/td[1]/div,ARTICLE III MERGER CONSIDERATION; EXCHANGE PROCEDURES,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[10]/td[2]/div,20,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[11]/td[2]/div,Section 3.1,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[11]/td[3]/div,Effect of the Merger on Capital Stock,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[11]/td[4]/div,20,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[12]/td[2]/div,Section 3.2,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[12]/td[3]/div,Treatment of Equity Compensation Awards,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[12]/td[4]/div,21,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[13]/td[2]/div,Section 3.3,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[13]/td[3]/div,Payment for Securities,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[13]/td[4]/div,23,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[14]/td[1]/div,ARTICLE IV REPRESENTATIONS AND WARRANTIES OF THE COMPANY,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[14]/td[2]/div,26,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[15]/td[2]/div,Section 4.1,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[15]/td[3]/div,"Organization, General Authority and Standing",,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[15]/td[4]/div,26,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[16]/td[2]/div,Section 4.2,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[16]/td[3]/div,Capital Structure,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[16]/td[4]/div,27,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[17]/td[2]/div,Section 4.3,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[17]/td[3]/div,Company Subsidiaries; Equity Interests,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[17]/td[4]/div,28,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[18]/td[2]/div,Section 4.4,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[18]/td[3]/div,Authority; Execution and Delivery; Enforceability,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[18]/td[4]/div,29,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[19]/td[2]/div,Section 4.5,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[19]/td[3]/div,No Conflicts; Consents,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[19]/td[4]/div,29,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[20]/td[2]/div,Section 4.6,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[20]/td[3]/div,SEC Documents; Undisclosed Liabilities,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[20]/td[4]/div,30,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[21]/td[2]/div,Section 4.7,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[21]/td[3]/div,Information Supplied,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[21]/td[4]/div,32,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[22]/td[2]/div,Section 4.8,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[22]/td[3]/div,Absence of Certain Changes or Events,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[22]/td[4]/div,32,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[23]/td[2]/div,Section 4.9,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[23]/td[3]/div,Taxes,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[23]/td[4]/div,32,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[24]/td[2]/div,Section 4.10,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[24]/td[3]/div,Labor Relations,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[24]/td[4]/div,35,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[25]/td[2]/div,Section 4.11,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[25]/td[3]/div,Employee Benefits,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[25]/td[4]/div,35,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[26]/td[2]/div,Section 4.12,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[26]/td[3]/div,Title to Properties,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[26]/td[4]/div,37,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[27]/td[2]/div,Section 4.13,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[27]/td[3]/div,Company Government Contracts,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[27]/td[4]/div,38,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[28]/td[2]/div,Section 4.14,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[28]/td[3]/div,Export Controls and Anti-Bribery Compliance,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[28]/td[4]/div,39,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[29]/td[2]/div,Section 4.15,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[29]/td[3]/div,Material Contracts,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[29]/td[4]/div,40,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[30]/td[2]/div,Section 4.16,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[30]/td[3]/div,Litigation,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[30]/td[4]/div,43,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[31]/td[2]/div,Section 4.17,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[31]/td[3]/div,Compliance with Laws,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[31]/td[4]/div,43,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[32]/td[2]/div,Section 4.18,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[32]/td[3]/div,Environmental Matters,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[32]/td[4]/div,44,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[33]/td[2]/div,Section 4.19,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[33]/td[3]/div,Intellectual Property,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[1]/tbody/tr[33]/td[4]/div,45,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/div[2]/div[2]/font,i,/html/body/document/type/sequence/filename/description/text/div/div/div[20]/div[2]/div[2]/font,i,s_n
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[1]/td[2]/div,Section 4.20,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[1]/td[3]/div,Privacy and Data Security,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[1]/td[4]/div,46,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[2]/td[2]/div,Section 4.21,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[2]/td[3]/div,Insurance,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[2]/td[4]/div,46,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[3]/td[2]/div,Section 4.22,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[3]/td[3]/div,Brokers and Other Advisors,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[3]/td[4]/div,47,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[4]/td[2]/div,Section 4.23,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[4]/td[3]/div,Opinions of Financial Advisors,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[4]/td[4]/div,47,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[5]/td[2]/div,Section 4.24,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[5]/td[3]/div,Related Party Transactions,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[5]/td[4]/div,48,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[6]/td[2]/div,Section 4.25,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[6]/td[3]/div,Accounts Receivable; Accounts Payable,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[6]/td[4]/div,48,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[7]/td[2]/div,Section 4.26,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[7]/td[3]/div,No Other Representations or Warranties; Reliance Disclaimer,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[7]/td[4]/div,48,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[8]/td[1]/div,ARTICLE V REPRESENTATIONS AND WARRANTIES OF PARENT AND MERGER SUB,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[8]/td[2]/div,48,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[9]/td[2]/div,Section 5.1,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[9]/td[3]/div,"Organization, General Authority and Standing",,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[9]/td[4]/div,48,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[10]/td[2]/div,Section 5.2,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[10]/td[3]/div,Capitalization and Business Conduct of Merger Sub,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[10]/td[4]/div,49,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[11]/td[2]/div,Section 5.3,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[11]/td[3]/div,Authority; Execution and Delivery; Enforceability,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[11]/td[4]/div,49,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[12]/td[2]/div,Section 5.4,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[12]/td[3]/div,No Conflicts; Consents,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[12]/td[4]/div,50,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[13]/td[2]/div,Section 5.5,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[13]/td[3]/div,Financing,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[13]/td[4]/div,51,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[14]/td[2]/div,Section 5.6,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[14]/td[3]/div,Information Supplied,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[14]/td[4]/div,52,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[15]/td[2]/div,Section 5.7,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[15]/td[3]/div,Litigation,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[15]/td[4]/div,52,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[16]/td[2]/div,Section 5.8,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[16]/td[3]/div,Brokers and Other Advisors,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[16]/td[4]/div,52,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[17]/td[2]/div,Section 5.9,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[17]/td[3]/div,Ownership of Company Common Stock,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[17]/td[4]/div,52,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[18]/td[2]/div,Section 5.10,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[18]/td[3]/div,Guarantee,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[18]/td[4]/div,53,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[19]/td[2]/div,Section 5.11,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[19]/td[3]/div,Taxes,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[19]/td[4]/div,53,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[20]/td[2]/div,Section 5.12,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[20]/td[3]/div,Certain Arrangements,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[20]/td[4]/div,53,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[21]/td[2]/div,Section 5.13,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[21]/td[3]/div,No Other Representations or Warranties; Reliance Disclaimer,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[21]/td[4]/div,53,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[22]/td[1]/div,ARTICLE VI COVENANTS,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[22]/td[2]/div,54,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[23]/td[2]/div,Section 6.1,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[23]/td[3]/div,Conduct of Business by the Company,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[23]/td[4]/div,54,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[24]/td[2]/div,Section 6.2,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[24]/td[3]/div,Conduct of Business by Parent and Merger Sub,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[24]/td[4]/div,57,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[25]/td[2]/div,Section 6.3,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[25]/td[3]/div,Consummation of the Merger,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[25]/td[4]/div,58,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[26]/td[2]/div,Section 6.4,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[26]/td[3]/div,No Solicitation by the Company and Company Change in Recommendation,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[26]/td[4]/div,60,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[27]/td[2]/div,Section 6.5,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[27]/td[3]/div,Preparation of Proxy Statement and Schedule 13e‑3,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[27]/td[4]/div,64,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[28]/td[2]/div,Section 6.6,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[28]/td[3]/div,Company Stockholders Meeting,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[28]/td[4]/div,65,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[29]/td[2]/div,Section 6.7,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[29]/td[3]/div,Access to Information; Confidentiality,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[29]/td[4]/div,66,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[30]/td[2]/div,Section 6.8,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[30]/td[3]/div,Public Statements,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[30]/td[4]/div,66,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[31]/td[2]/div,Section 6.9,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[31]/td[3]/div,Takeover Laws,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[31]/td[4]/div,67,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[32]/td[2]/div,Section 6.10,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[32]/td[3]/div,Third-Party Approvals,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[32]/td[4]/div,67,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[33]/td[2]/div,Section 6.11,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[33]/td[3]/div,Indemnification; Directors’ and Officers’ Insurance,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[33]/td[4]/div,68,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[34]/td[2]/div,Section 6.12,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[34]/td[3]/div,Section 16 Matters,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[2]/tbody/tr[34]/td[4]/div,70,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/div[4]/div[2]/font,ii,/html/body/document/type/sequence/filename/description/text/div/div/div[20]/div[4]/div[2]/font,ii,s_n
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[3]/tbody/tr[1]/td[2]/div,Section 6.13,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[3]/tbody/tr[1]/td[3]/div,Employee Matters,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[3]/tbody/tr[1]/td[4]/div,70,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[3]/tbody/tr[2]/td[2]/div,Section 6.14,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[3]/tbody/tr[2]/td[3]/div,Transaction Litigation,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[3]/tbody/tr[2]/td[4]/div,72,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[3]/tbody/tr[3]/td[2]/div,Section 6.15,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[3]/tbody/tr[3]/td[3]/div,Financing,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[3]/tbody/tr[3]/td[4]/div,73,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[3]/tbody/tr[4]/td[2]/div,Section 6.16,,,o
/html/body/document/type/sequence/filename/description/text/div/div/div[20]/table[3]/tbody/tr[4]/td[3]/div,Financing Cooperation,,,o
