xpaths,text,highlighted_xpaths,highlighted_segmented_text,tagged_sequence
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[4]/td[3]/font,5,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[5]/td[1]/font,Article II     THE MERGER,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[5]/td[2]/font,5,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[6]/td[1]/font,Section 2.1.,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[6]/td[2]/font,The Merger,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[6]/td[3]/font,5,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[1]/font,Section 2.2.,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[2]/font,Closing; Effective Time,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[3]/font,5,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[8]/td[1]/font,Section 2.3.,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[8]/td[2]/font,Effects of the Merger,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[8]/td[3]/font,5,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[1]/font,Section 2.4.,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[2]/font,Certificate of Incorporation     and Bylaws of the Surviving Corporation,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[3]/font,6,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[10]/td[1]/font,Section 2.5.,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[10]/td[2]/font,Directors and Officers,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[10]/td[3]/font,6,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[11]/td[1]/font,Section 2.6.,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[11]/td[2]/font,Merger Without a Vote of     Stockholders,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[11]/td[3]/font,6,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[12]/td[1]/font,Article III     EFFECT OF THE MERGER ON THE CAPITAL STOCK OF THE CONSTITUENT CORPORATIONS,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[12]/td[2]/font,6,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[13]/td[1]/font,Section 3.1.,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[13]/td[2]/font,Conversion of Securities,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[13]/td[3]/font,6,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[14]/td[1]/font,Section 3.2.,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[14]/td[2]/font,Treatment of Equity Awards,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[14]/td[3]/font,7,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[15]/td[1]/font,Section 3.3.,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[15]/td[2]/font,Dissenting Shares,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[15]/td[3]/font,8,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[16]/td[1]/font,Section 3.4.,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[16]/td[2]/font,Surrender of Shares,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[16]/td[3]/font,9,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[17]/td[1]/font,Section 3.5.,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[17]/td[2]/font,Section 16 Matters,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[17]/td[3]/font,11,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[18]/td[1]/font,Section 3.6.,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[18]/td[2]/font,Withholding,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[18]/td[3]/font,11,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[19]/td[1]/font,Section 3.7.,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[19]/td[2]/font,Transfer Taxes,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[19]/td[3]/font,11,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[20]/td[1]/font,Article IV     REPRESENTATIONS AND WARRANTIES OF THE COMPANY,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[20]/td[2]/font,12,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[21]/td[1]/font,Section 4.1.,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[21]/td[2]/font,Organization and Corporate     Power,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[21]/td[3]/font,12,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[22]/td[1]/font,Section 4.2.,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[22]/td[2]/font,Authorization; Valid and     Binding Agreement,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[22]/td[3]/font,13,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[23]/td[1]/font,Section 4.3.,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[23]/td[2]/font,Capital Stock,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[23]/td[3]/font,13,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[24]/td[1]/font,Section 4.4.,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[24]/td[2]/font,Subsidiaries,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[24]/td[3]/font,14,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[25]/td[1]/font,Section 4.5.,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[25]/td[2]/font,No Breach,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[25]/td[3]/font,14,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[26]/td[1]/font,Section 4.6.,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[26]/td[2]/font,Consents,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[26]/td[3]/font,15,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[27]/td[1]/font,Section 4.7.,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[27]/td[2]/font,SEC Reports; Disclosure     Controls and Procedures,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[27]/td[3]/font,15,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[28]/td[1]/font,Section 4.8.,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[28]/td[2]/font,No Undisclosed Liabilities,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[28]/td[3]/font,17,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[29]/td[1]/font,Section 4.9.,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[29]/td[2]/font,Absence of Certain Developments,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[29]/td[3]/font,17,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[30]/td[1]/font,Section 4.10.,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[30]/td[2]/font,Compliance with Laws,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[30]/td[3]/font,17,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[1]/td[1]/font,Section 4.11.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[1]/td[2]/font,Title to Tangible     Properties,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[1]/td[3]/font,18,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[2]/td[1]/font,Section 4.12.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[2]/td[2]/font,Tax Matters,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[2]/td[3]/font,19,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[3]/td[1]/font,Section 4.13.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[3]/td[2]/font,Contracts and Commitments,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[3]/td[3]/font,21,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[4]/td[1]/font,Section 4.14.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[4]/td[2]/font,Intellectual Property,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[4]/td[3]/font,24,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[5]/td[1]/font,Section 4.15.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[5]/td[2]/font,Litigation,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[5]/td[3]/font,26,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[6]/td[1]/font,Section 4.16.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[6]/td[2]/font,Insurance,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[6]/td[3]/font,26,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[7]/td[1]/font,Section 4.17.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[7]/td[2]/font,Employee Benefit Plans,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[7]/td[3]/font,26,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[8]/td[1]/font,Section 4.18.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[8]/td[2]/font,Environmental Compliance     and Conditions,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[8]/td[3]/font,28,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[9]/td[1]/font,Section 4.19.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[9]/td[2]/font,Employment and Labor Matters,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[9]/td[3]/font,28,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[10]/td[1]/font,Section 4.20.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[10]/td[2]/font,FDA and Regulatory Matters,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[10]/td[3]/font,30,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[11]/td[1]/font,Section 4.21.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[11]/td[2]/font,Brokerage,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[11]/td[3]/font,34,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[12]/td[1]/font,Section 4.22.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[12]/td[2]/font,Disclosure,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[12]/td[3]/font,34,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[13]/td[1]/font,Section 4.23.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[13]/td[2]/font,No Rights Agreement; Takeover     Provisions,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[13]/td[3]/font,35,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[14]/td[1]/font,Section 4.24.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[14]/td[2]/font,Affiliate Transactions.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[14]/td[3]/font,35,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[15]/td[1]/font,Section 4.25.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[15]/td[2]/font,Opinion,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[15]/td[3]/font,35,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[16]/td[1]/font,Section 4.26.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[16]/td[2]/font,No Other Representations     and Warranties,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[16]/td[3]/font,35,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[17]/td[1]/font,Article V     REPRESENTATIONS AND WARRANTIES OF PARENT AND PURCHASER,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[17]/td[2]/font,36,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[18]/td[1]/font,Section 5.1.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[18]/td[2]/font,Organization and Corporate     Power,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[18]/td[3]/font,36,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[19]/td[1]/font,Section 5.2.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[19]/td[2]/font,Authorization; Valid and     Binding Agreement,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[19]/td[3]/font,36,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[20]/td[1]/font,Section 5.3.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[20]/td[2]/font,No Breach,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[20]/td[3]/font,36,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[21]/td[1]/font,Section 5.4.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[21]/td[2]/font,Consents,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[21]/td[3]/font,36,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[22]/td[1]/font,Section 5.5.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[22]/td[2]/font,Litigation,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[22]/td[3]/font,37,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[23]/td[1]/font,Section 5.6.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[23]/td[2]/font,Offer Documents; Schedule     14D-9,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[23]/td[3]/font,37,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[24]/td[1]/font,Section 5.7.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[24]/td[2]/font,Brokerage,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[24]/td[3]/font,37,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[25]/td[1]/font,Section 5.8.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[25]/td[2]/font,Capitalization and Operations     of Purchaser,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[25]/td[3]/font,37,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[26]/td[1]/font,Section 5.9.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[26]/td[2]/font,Ownership of Shares,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[26]/td[3]/font,37,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[27]/td[1]/font,Section 5.10.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[27]/td[2]/font,Vote/Approval Required,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[27]/td[3]/font,38,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[28]/td[1]/font,Section 5.11.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[28]/td[2]/font,Funds,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[28]/td[3]/font,38,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[29]/td[1]/font,Section 5.12.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[29]/td[2]/font,Solvency.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[29]/td[3]/font,38,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[30]/td[1]/font,Section 5.13.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[30]/td[2]/font,Investigation by Parent     and Purchaser; Disclaimer of Reliance,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[30]/td[3]/font,38,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[31]/td[1]/font,Article VI     COVENANTS,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[31]/td[2]/font,39,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[32]/td[1]/font,Section 6.1.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[32]/td[2]/font,Covenants of the Company,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[32]/td[3]/font,39,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[33]/td[1]/font,Section 6.2.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[33]/td[2]/font,Access to Information;     Confidentiality,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[33]/td[3]/font,43,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[34]/td[1]/font,Section 6.3.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[34]/td[2]/font,Acquisition Proposals,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[34]/td[3]/font,44,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[35]/td[1]/font,Section 6.4.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[35]/td[2]/font,Employment and Employee     Benefits Matters,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[35]/td[3]/font,47,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[1]/td[1]/font,Section 6.5.,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[1]/td[2]/font,Directors’     and Officers’ Indemnification and Insurance,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[1]/td[3]/font,49,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[2]/td[1]/font,Section 6.6.,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[2]/td[2]/font,Further Action; Efforts,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[2]/td[3]/font,51,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[3]/td[1]/font,Section 6.7.,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[3]/td[2]/font,Public Announcements,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[3]/td[3]/font,52,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[4]/td[1]/font,Section 6.8.,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[4]/td[2]/font,Approval of Compensation     Actions,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[4]/td[3]/font,53,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[5]/td[1]/font,Section 6.9.,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[5]/td[2]/font,Conduct of Parent and Purchaser,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[5]/td[3]/font,53,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[6]/td[1]/font,Section 6.10.,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[6]/td[2]/font,No Control of the Company’s     Business,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[6]/td[3]/font,54,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[7]/td[1]/font,Section 6.11.,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[7]/td[2]/font,Operations of Purchaser,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[7]/td[3]/font,54,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[8]/td[1]/font,Section 6.12.,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[8]/td[2]/font,Ownership of Company Securities,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[8]/td[3]/font,54,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[9]/td[1]/font,Section 6.13.,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[9]/td[2]/font,Stockholder Litigation,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[9]/td[3]/font,54,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[10]/td[1]/font,Section 6.14.,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[10]/td[2]/font,Notification of Certain     Matters; Other Actions,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[10]/td[3]/font,54,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[11]/td[1]/font,Section 6.15.,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[11]/td[2]/font,Deregistration; Stock Exchange     Delisting,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[11]/td[3]/font,55,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[12]/td[1]/font,Section 6.16.,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[12]/td[2]/font,Tax Matters.,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[12]/td[3]/font,55,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[13]/td[1]/font,Section 6.17.,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[13]/td[2]/font,Takeover Statutes,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[13]/td[3]/font,56,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[14]/td[1]/font,Section 6.18.,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[14]/td[2]/font,Further Assurances,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[14]/td[3]/font,56,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[15]/td[1]/font,Article VII     CONDITIONS OF MERGER,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[15]/td[2]/font,56,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[16]/td[1]/font,Section 7.1.,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[16]/td[2]/font,Conditions to Obligation     of Each Party to Effect the Merger,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[16]/td[3]/font,56,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[17]/td[1]/font,"Article VIII     TERMINATION, AMENDMENT AND WAIVER",,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[17]/td[2]/font,57,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[18]/td[1]/font,Section 8.1.,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[18]/td[2]/font,Termination by Mutual Agreement,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[18]/td[3]/font,57,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[19]/td[1]/font,Section 8.2.,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[19]/td[2]/font,Termination by Either Parent     or the Company,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[19]/td[3]/font,57,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[20]/td[1]/font,Section 8.3.,,,o
