xpaths,text,highlighted_xpaths,highlighted_segmented_text,tagged_sequence
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[5]/td[2]/div/font/a,2,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[6]/td[1]/div/font[1],Section 1.4,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[6]/td[1]/div/font[3],Organizational Documents of the Surviving Entity,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[6]/td[2]/div/font/a,2,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[7]/td[1]/div/font[1],Section 1.5,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[7]/td[1]/div/font[3],Directors and Officers of the Surviving Entity,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[7]/td[2]/div/font/a,2,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[8]/td[1]/div/font[1],Section 1.6,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[8]/td[1]/div/font[3],Location of the Surviving Entity,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[8]/td[2]/div/font/a,2,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[9]/td[1]/div/font[1],Section 1.7,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[9]/td[1]/div/font[3],Bank Merger,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[9]/td[2]/div/font/a,2,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[10]/td[1]/div/font[1],Section 1.8,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[10]/td[1]/div/font[3],Absence of Control,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[10]/td[2]/div/font/a,2,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[11]/td[1]/div/font[1],Section 1.9,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[11]/td[1]/div/font[3],Alternative Structure,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[11]/td[2]/div/font/a,2,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[12]/td[1]/div/font,Article 2 CONVERSION OF SECURITIES IN THE MERGER,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[12]/td[2]/div/font/a,2,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[13]/td[1]/div/font[1],Section 2.1,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[13]/td[1]/div/font[3],Consideration,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[13]/td[2]/div/font/a,2,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[14]/td[1]/div/font[1],Section 2.2,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[14]/td[1]/div/font[3],Exchange of Company Stock Certificates,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[14]/td[2]/div/font/a,3,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[15]/td[1]/div/font[1],Section 2.3,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[15]/td[1]/div/font[3],Cancellation of Shares,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[15]/td[2]/div/font/a,4,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[16]/td[1]/div/font[1],Section 2.4,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[16]/td[1]/div/font[3],No Fractional Shares,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[16]/td[2]/div/font/a,4,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[17]/td[1]/div/font[1],Section 2.5,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[17]/td[1]/div/font[3],Dissenting Shares,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[17]/td[2]/div/font/a,4,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[18]/td[1]/div/font[1],Section 2.6,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[18]/td[1]/div/font[3],Nicolet Common Stock,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[18]/td[2]/div/font/a,4,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[19]/td[1]/div/font,Article 3 REPRESENTATIONS AND WARRANTIES OF THE COMPANY,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[19]/td[2]/div/font/a,5,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[20]/td[1]/div/font[1],Section 3.1,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[20]/td[1]/div/font[3],Company Organization,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[20]/td[2]/div/font/a,5,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[21]/td[1]/div/font[1],Section 3.2,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[21]/td[1]/div/font[3],Subsidiary Organizations,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[21]/td[2]/div/font/a,5,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[22]/td[1]/div/font[1],Section 3.3,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[22]/td[1]/div/font[3],Authorization; Enforceability,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[22]/td[2]/div/font/a,5,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[23]/td[1]/div/font[1],Section 3.4,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[23]/td[1]/div/font[3],No Conflict,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[23]/td[2]/div/font/a,5,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[24]/td[1]/div/font[1],Section 3.5,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[24]/td[1]/div/font[3],Capitalization,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[24]/td[2]/div/font/a,6,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[25]/td[1]/div/font[1],Section 3.6,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[25]/td[1]/div/font[3],Company Subsidiary Capitalization,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[25]/td[2]/div/font/a,7,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[26]/td[1]/div/font[1],Section 3.7,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[26]/td[1]/div/font[3],Company SEC Reports; Financial Statements and Reports; Regulatory Filings,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[26]/td[2]/div/font/a,7,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[27]/td[1]/div/font[1],Section 3.8,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[27]/td[1]/div/font[3],Books and Records,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[27]/td[2]/div/font/a,8,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[28]/td[1]/div/font[1],Section 3.9,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[28]/td[1]/div/font[3],Properties,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[28]/td[2]/div/font/a,9,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[29]/td[1]/div/font[1],Section 3.10,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[29]/td[1]/div/font[3],Loans; Loan Loss Reserve,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[29]/td[2]/div/font/a,9,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[30]/td[1]/div/font[1],Section 3.11,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[30]/td[1]/div/font[3],Taxes,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[30]/td[2]/div/font/a,10,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[31]/td[1]/div/font[1],Section 3.12,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[31]/td[1]/div/font[3],Employee Benefits,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[31]/td[2]/div/font/a,11,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[32]/td[1]/div/font[1],Section 3.13,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[32]/td[1]/div/font[3],Compliance with Legal Requirements,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[32]/td[2]/div/font/a,13,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[33]/td[1]/div/font[1],Section 3.14,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[33]/td[1]/div/font[3],Legal Proceedings; Orders,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[33]/td[2]/div/font/a,14,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[34]/td[1]/div/font[1],Section 3.15,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[34]/td[1]/div/font[3],Absence of Certain Changes and Events,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[34]/td[2]/div/font/a,14,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[35]/td[1]/div/font[1],Section 3.16,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[35]/td[1]/div/font[3],Material Contracts,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[35]/td[2]/div/font/a,15,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[36]/td[1]/div/font[1],Section 3.17,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[36]/td[1]/div/font[3],No Defaults,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[36]/td[2]/div/font/a,16,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[37]/td[1]/div/font[1],Section 3.18,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[37]/td[1]/div/font[3],Insurance,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[37]/td[2]/div/font/a,16,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[38]/td[1]/div/font[1],Section 3.19,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[38]/td[1]/div/font[3],Compliance with Environmental Laws,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[38]/td[2]/div/font/a,16,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[39]/td[1]/div/font[1],Section 3.20,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[39]/td[1]/div/font[3],Transactions with Affiliates,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[39]/td[2]/div/font/a,16,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[40]/td[1]/div/font[1],Section 3.21,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[40]/td[1]/div/font[3],Brokers; Opinion of Financial Advisor,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[40]/td[2]/div/font/a,16,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[41]/td[1]/div/font[1],Section 3.22,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[41]/td[1]/div/font[3],Approval Delays,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[41]/td[2]/div/font/a,17,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[42]/td[1]/div/font[1],Section 3.23,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[42]/td[1]/div/font[3],Labor Matters,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[42]/td[2]/div/font/a,17,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[43]/td[1]/div/font[1],Section 3.24,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[43]/td[1]/div/font[3],Intellectual Property,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[43]/td[2]/div/font/a,17,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[44]/td[1]/div/font[1],Section 3.25,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[44]/td[1]/div/font[3],Investments,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[44]/td[2]/div/font/a,17,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[45]/td[1]/div/font[1],Section 3.26,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[45]/td[1]/div/font[3],Absence of Undisclosed Liabilities,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[45]/td[2]/div/font/a,18,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[46]/td[1]/div/font[1],Section 3.27,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[46]/td[1]/div/font[3],Bank Secrecy Act; PATRIOT Act; Anti-Money Laundering,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[46]/td[2]/div/font/a,18,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[47]/td[1]/div/font[1],Section 3.28,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[47]/td[1]/div/font[3],Disaster Recovery and Business Continuity,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[47]/td[2]/div/font/a,18,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[48]/td[1]/div/font,Article 4 REPRESENTATIONS AND WARRANTIES OF NICOLET,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[48]/td[2]/div/font/a,19,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[49]/td[1]/div/font[1],Section 4.1,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[49]/td[1]/div/font[3],Nicolet Organization,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[49]/td[2]/div/font/a,19,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[50]/td[1]/div/font[1],Section 4.2,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[50]/td[1]/div/font[3],Nicolet Subsidiary Organizations,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[50]/td[2]/div/font/a,19,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[51]/td[1]/div/font[1],Section 4.3,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[51]/td[1]/div/font[3],Authorization; Enforceability,,,o
/html/body/document/type/sequence/filename/description/text/div[31]/table/tbody/tr[51]/td[2]/div/font/a,19,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[2]/td[1]/div/font[1],Section 4.4,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[2]/td[1]/div/font[3],No Conflict,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[2]/td[2]/div/font/a,19,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[3]/td[1]/div/font[1],Section 4.5,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[3]/td[1]/div/font[3],Nicolet Capitalization,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[3]/td[2]/div/font/a,20,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[4]/td[1]/div/font[1],Section 4.6,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[4]/td[1]/div/font[3],Nicolet Subsidiary Capitalization,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[4]/td[2]/div/font/a,21,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[5]/td[1]/div/font[1],Section 4.7,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[5]/td[1]/div/font[3],Nicolet SEC Reports; Financial Statements and Reports; Regulatory Filings,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[5]/td[2]/div/font/a,21,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[6]/td[1]/div/font[1],Section 4.8,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[6]/td[1]/div/font[3],Loans; Loan Loss Reserve,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[6]/td[2]/div/font/a,22,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[7]/td[1]/div/font[1],Section 4.9,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[7]/td[1]/div/font[3],Taxes,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[7]/td[2]/div/font/a,22,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[8]/td[1]/div/font[1],Section 4.10,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[8]/td[1]/div/font[3],Employee Benefits,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[8]/td[2]/div/font/a,23,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[9]/td[1]/div/font[1],Section 4.11,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[9]/td[1]/div/font[3],Books and Records,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[9]/td[2]/div/font/a,24,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[10]/td[1]/div/font[1],Section 4.12,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[10]/td[1]/div/font[3],Compliance with Legal Requirements,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[10]/td[2]/div/font/a,24,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[11]/td[1]/div/font[1],Section 4.13,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[11]/td[1]/div/font[3],Legal Proceedings; Orders,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[11]/td[2]/div/font/a,24,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[12]/td[1]/div/font[1],Section 4.14,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[12]/td[1]/div/font[3],Absence of Certain Changes and Events,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[12]/td[2]/div/font/a,24,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[13]/td[1]/div/font[1],Section 4.15,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[13]/td[1]/div/font[3],No Defaults,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[13]/td[2]/div/font/a,24,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[14]/td[1]/div/font[1],Section 4.16,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[14]/td[1]/div/font[3],Compliance with Environmental Laws,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[14]/td[2]/div/font/a,24,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[15]/td[1]/div/font[1],Section 4.17,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[15]/td[1]/div/font[3],Transactions with Affiliates,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[15]/td[2]/div/font/a,24,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[16]/td[1]/div/font[1],Section 4.18,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[16]/td[1]/div/font[3],Approval Delays,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[16]/td[2]/div/font/a,25,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[17]/td[1]/div/font[1],Section 4.19,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[17]/td[1]/div/font[3],Labor Matters,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[17]/td[2]/div/font/a,25,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[18]/td[1]/div/font,Article 5 THE COMPANY’S COVENANTS,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[18]/td[2]/div/font/a,25,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[19]/td[1]/div/font[1],Section 5.1,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[19]/td[1]/div/font[3],Access and Investigation,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[19]/td[2]/div/font/a,25,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[20]/td[1]/div/font[1],Section 5.2,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[20]/td[1]/div/font[3],Operation of the Company and the Bank,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[20]/td[2]/div/font/a,26,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[21]/td[1]/div/font[1],Section 5.3,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[21]/td[1]/div/font[3],Notice of Changes,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[21]/td[2]/div/font/a,29,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[22]/td[1]/div/font[1],Section 5.4,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[22]/td[1]/div/font[3],Shareholders Meeting,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[22]/td[2]/div/font/a,29,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[23]/td[1]/div/font[1],Section 5.5,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[23]/td[1]/div/font[3],Information Provided to Nicolet,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[23]/td[2]/div/font/a,29,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[24]/td[1]/div/font[1],Section 5.6,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[24]/td[1]/div/font[3],Operating Functions,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[24]/td[2]/div/font/a,29,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[25]/td[1]/div/font[1],Section 5.7,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[25]/td[1]/div/font[3],Company Benefit Plans,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[25]/td[2]/div/font/a,30,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[26]/td[1]/div/font[1],Section 5.8,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[26]/td[1]/div/font[3],Voting and Support Agreement,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[26]/td[2]/div/font/a,30,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[27]/td[1]/div/font[1],Section 5.9,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[27]/td[1]/div/font[3],Liquidation of Company Subsidiaries,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[27]/td[2]/div/font/a,30,,,o
