xpaths,text,highlighted_xpaths,highlighted_segmented_text,tagged_sequence
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[7]/td[2]/div,The Merger,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[7]/td[3]/div,2,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[8]/td/div,ARTICLE II,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[10]/td/div,EFFECT ON THE CAPITAL STOCK; EXCHANGE OF CERTIFICATES,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[12]/td[1]/div,Section 2.1,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[12]/td[2]/div,Effect on Capital Stock of the Company and Merger Sub,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[12]/td[3]/div,3,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[13]/td[1]/div,Section 2.2,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[13]/td[2]/div,Certain Adjustments,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[13]/td[3]/div,3,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[14]/td[1]/div,Section 2.3,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[14]/td[2]/div,Appraisal Shares,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[14]/td[3]/div,4,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[15]/td[1]/div,Section 2.4,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[15]/td[2]/div,Exchange of Company Common Stock,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[15]/td[3]/div,4,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[16]/td[1]/div,Section 2.5,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[16]/td[2]/div,Further Assurances,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[16]/td[3]/div,7,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[17]/td[1]/div,Section 2.6,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[17]/td[2]/div,Company Equity Awards; Company ESPP,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[17]/td[3]/div,7,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[19]/td/div,ARTICLE III,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[21]/td/div,REPRESENTATIONS AND WARRANTIES OF THE COMPANY,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[23]/td[1]/div,Section 3.1,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[23]/td[2]/div,Organization; Good Standing; Corporate Power; Company Subsidiaries,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[23]/td[3]/div,10,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[24]/td[1]/div,Section 3.2,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[24]/td[2]/div,Company Capitalization,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[24]/td[3]/div,11,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[25]/td[1]/div,Section 3.3,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[25]/td[2]/div,Authority; Execution and Delivery; Enforceability; State Takeover Statutes; No Rights Plan,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[25]/td[3]/div,12,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[26]/td[1]/div,Section 3.4,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[26]/td[2]/div,No Conflicts; Consents and Approvals,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[26]/td[3]/div,13,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[27]/td[1]/div,Section 3.5,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[27]/td[2]/div,SEC Documents; Financial Statements; Related-Party Transactions; Undisclosed Liabilities,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[27]/td[3]/div,15,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[28]/td[1]/div,Section 3.6,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[28]/td[2]/div,Absence of Certain Changes or Events,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[28]/td[3]/div,18,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[29]/td[1]/div,Section 3.7,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[29]/td[2]/div,Actions,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[29]/td[3]/div,18,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[30]/td[1]/div,Section 3.8,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[30]/td[2]/div,Compliance with Laws; Permits,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[30]/td[3]/div,18,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[31]/td[1]/div,Section 3.9,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[31]/td[2]/div,Employee Benefit Plans; ERISA,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[31]/td[3]/div,22,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[32]/td[1]/div,Section 3.10,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[32]/td[2]/div,Labor Matters,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[32]/td[3]/div,23,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[33]/td[1]/div,Section 3.11,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[33]/td[2]/div,Environmental Matters,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[33]/td[3]/div,24,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[34]/td[1]/div,Section 3.12,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[34]/td[2]/div,Title to Assets; Real Property,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[34]/td[3]/div,24,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[35]/td[1]/div,Section 3.13,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[35]/td[2]/div,Taxes,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[35]/td[3]/div,25,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[36]/td[1]/div,Section 3.14,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[36]/td[2]/div,Company Material Contracts,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[36]/td[3]/div,26,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[37]/td[1]/div,Section 3.15,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[37]/td[2]/div,Intellectual Property; Software,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[37]/td[3]/div,29,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[38]/td[1]/div,Section 3.16,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[38]/td[2]/div,Data Protection and Privacy,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[1]/tbody/tr[38]/td[3]/div,31,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/div[23]/div[1]/font,i,/html/body/document/type/sequence/filename/description/text/div[1]/div/div[23]/div[1]/font,i,s_n
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[1]/td[1]/div,Section 3.17,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[1]/td[2]/div,Reserves,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[1]/td[3]/div,33,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[2]/td[1]/div,Section 3.18,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[2]/td[2]/div,Capital or Surplus Maintenance,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[2]/td[3]/div,33,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[3]/td[1]/div,Section 3.19,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[3]/td[2]/div,Insurance Business,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[3]/td[3]/div,33,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[4]/td[1]/div,Section 3.20,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[4]/td[2]/div,Insurance,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[4]/td[3]/div,34,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[5]/td[1]/div,Section 3.21,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[5]/td[2]/div,Key Customers and Key Vendors,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[5]/td[3]/div,34,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[6]/td[1]/div,Section 3.22,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[6]/td[2]/div,Broker’s Fees,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[6]/td[3]/div,35,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[7]/td[1]/div,Section 3.23,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[7]/td[2]/div,Opinion of Company Financial Advisor,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[7]/td[3]/div,35,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[9]/td/div,ARTICLE IV,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[11]/td/div,REPRESENTATIONS AND WARRANTIES OF PARENT AND MERGER SUB,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[13]/td[1]/div,Section 4.1,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[13]/td[2]/div,Organization and Corporate Power,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[13]/td[3]/div,35,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[14]/td[1]/div,Section 4.2,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[14]/td[2]/div,Operations of Merger Sub,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[14]/td[3]/div,35,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[15]/td[1]/div,Section 4.3,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[15]/td[2]/div,Authority; Execution and Delivery; Enforceability; State Takeover Statutes,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[15]/td[3]/div,36,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[16]/td[1]/div,Section 4.4,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[16]/td[2]/div,Consents and Approvals; No Conflicts,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[16]/td[3]/div,36,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[17]/td[1]/div,Section 4.5,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[17]/td[2]/div,Actions,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[17]/td[3]/div,37,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[18]/td[1]/div,Section 4.6,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[18]/td[2]/div,Financial Ability,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[18]/td[3]/div,37,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[19]/td[1]/div,Section 4.7,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[19]/td[2]/div,Broker’s Fees,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[19]/td[3]/div,37,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[21]/td/div,ARTICLE V,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[23]/td/div,COVENANTS,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[25]/td[1]/div,Section 5.1,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[25]/td[2]/div,Conduct of Company Business Prior to the Effective Time,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[25]/td[3]/div,37,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[26]/td[1]/div,Section 5.2,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[26]/td[2]/div,Conduct of Parent Business Prior to Effective Time; Merger Sub Approval,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[26]/td[3]/div,41,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[27]/td[1]/div,Section 5.3,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[27]/td[2]/div,Preparation of the Proxy Statement; Information Supplied; Company Stockholders Meeting,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[27]/td[3],41,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[28]/td[1]/div,Section 5.4,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[28]/td[2]/div,No Company Solicitation,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[28]/td[3]/div,44,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[29]/td[1]/div,Section 5.5,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[29]/td[2]/div,Notification of Certain Matters,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[29]/td[3]/div,50,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[30]/td[1]/div,Section 5.6,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[30]/td[2]/div,Access to Information,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[30]/td[3],51,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[31]/td[1]/div,Section 5.7,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[31]/td[2]/div,"Consents, Approvals and Filings; Other Actions",,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[31]/td[3]/div,52,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[32]/td[1]/div,Section 5.8,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[32]/td[2]/div,Indemnification,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[32]/td[3]/div,55,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[33]/td[1]/div,Section 5.9,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[33]/td[2]/div,Financing Cooperation,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[33]/td[3],57,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[34]/td[1]/div,Section 5.10,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[34]/td[2]/div,Delisting,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[34]/td[3],60,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[35]/td[1]/div,Section 5.11,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[35]/td[2]/div,Section 16 Matters,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[35]/td[3],60,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[36]/td[1]/div,Section 5.12,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[36]/td[2]/div,Employee Benefit Matters,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[36]/td[3],61,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[37]/td[1]/div,Section 5.13,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[37]/td[2]/div,Company Stockholder Litigation,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[37]/td[3],63,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[38]/td[1]/div,Section 5.14,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[38]/td[2]/div,Stock Award Schedule,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[38]/td[3],63,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[39]/td[1]/div,Section 5.15,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[39]/td[2]/div,Company Resignations,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[39]/td[3],63,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[40]/td[1]/div,Section 5.16,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[40]/td[2]/div,State Takeover Statutes,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[40]/td[3],63,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[41]/td[1]/div,Section 5.17,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[41]/td[2]/div,Specified Matters,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[2]/tbody/tr[41]/td[3],64,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/div[25]/div[1]/font,ii,/html/body/document/type/sequence/filename/description/text/div[1]/div/div[25]/div[1]/font,ii,s_n
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[1]/td/div,ARTICLE VI,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[3]/td/div,CONDITIONS TO THE MERGER,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[5]/td[1]/div,Section 6.1,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[5]/td[2]/div,Conditions to Obligations of Each Party,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[5]/td[3],64,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[6]/td[1]/div,Section 6.2,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[6]/td[2]/div,Conditions to Obligations of Parent and Merger Sub,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[6]/td[3],64,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[7]/td[1]/div,Section 6.3,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[7]/td[2]/div,Conditions to Obligations of the Company,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[7]/td[3],65,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[9]/td/div,ARTICLE VII,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[11]/td/div,TERMINATION,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[12]/td[1]/div,Section 7.1,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[12]/td[2]/div,Termination,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[12]/td[3],66,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[13]/td[1]/div,Section 7.2,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[13]/td[2]/div,Effect of Termination,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[13]/td[3],68,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[14]/td[1]/div,Section 7.3,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[14]/td[2]/div,Termination Fees; Expense Reimbursements,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[14]/td[3],68,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[16]/td/div,ARTICLE VIII,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[18]/td/div,MISCELLANEOUS,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[20]/td[1]/div,Section 8.1,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[20]/td[2]/div,Amendment and Modification,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[20]/td[3],70,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[21]/td[1]/div,Section 8.2,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[21]/td[2]/div,Extension; Waiver,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[21]/td[3],71,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[22]/td[1]/div,Section 8.3,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[22]/td[2]/div,No Other Representations or Warranties; No Survival of Representations and Warranties,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[22]/td[3],71,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[23]/td[1]/div,Section 8.4,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[23]/td[2]/div,Notices,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[23]/td[3],72,,,o
/html/body/document/type/sequence/filename/description/text/div[1]/div/table[3]/tbody/tr[24]/td[1]/div,Section 8.5,,,o
