xpaths,text,highlighted_xpaths,highlighted_segmented_text,tagged_sequence
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[1]/tbody/tr[3]/td[3]/p,Terms Defined Elsewhere,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[1]/tbody/tr[3]/td[6],2,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/p[6],ARTICLE II,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/p[7],Closing; Certificate of Merger and Effective Time; The Merger,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[2]/tbody/tr[2]/td[1],2.1.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[2]/tbody/tr[2]/td[3]/p,Closing,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[2]/tbody/tr[2]/td[6],3,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[2]/tbody/tr[3]/td[1],2.2.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[2]/tbody/tr[3]/td[3]/p,Certificate of Merger and Effective Time,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[2]/tbody/tr[3]/td[6],3,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[2]/tbody/tr[4]/td[1],2.3.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[2]/tbody/tr[4]/td[3]/p,The Merger,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[2]/tbody/tr[4]/td[6],3,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/p[9],ARTICLE III,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/p[10],Certificate of Incorporation and Bylaws of the Surviving Corporation; Directors and Officers of the Surviving Corporation,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[3]/tbody/tr[2]/td[1],3.1.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[3]/tbody/tr[2]/td[3]/p,Certificate of Incorporation of the Surviving Corporation,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[3]/tbody/tr[2]/td[6],3,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[3]/tbody/tr[3]/td[1],3.2.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[3]/tbody/tr[3]/td[3]/p,Bylaws of the Surviving Corporation,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[3]/tbody/tr[3]/td[6],4,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[3]/tbody/tr[4]/td[1],3.3.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[3]/tbody/tr[4]/td[3]/p,Directors of the Surviving Corporation,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[3]/tbody/tr[4]/td[6],4,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[3]/tbody/tr[5]/td[1],3.4.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[3]/tbody/tr[5]/td[3]/p,Officers of the Surviving Corporation,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[3]/tbody/tr[5]/td[6],4,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/p[12],ARTICLE IV,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/p[13],Effect of the Merger on Capital Stock; Treatment of Equity Awards; Delivery of Merger Consideration,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[4]/tbody/tr[2]/td[1],4.1.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[4]/tbody/tr[2]/td[3]/p,Effect of the Merger on Capital Stock,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[4]/tbody/tr[2]/td[6],4,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[4]/tbody/tr[3]/td[1],4.2.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[4]/tbody/tr[3]/td[3]/p,Treatment of Equity Awards and ESPP,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[4]/tbody/tr[3]/td[6],4,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[4]/tbody/tr[4]/td[1],4.3.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[4]/tbody/tr[4]/td[3]/p,Delivery of Merger Consideration,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[4]/tbody/tr[4]/td[6],7,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[4]/tbody/tr[5]/td[1],4.4.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[4]/tbody/tr[5]/td[3]/p,Adjustments to Prevent Dilution,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[4]/tbody/tr[5]/td[6],10,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/p[15],ARTICLE V,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/p[16],Representations and Warranties of the Company,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[2]/td[1],5.1.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[2]/td[3]/p,"Organization, Good Standing and Qualification",,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[2]/td[6],10,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[3]/td[1],5.2.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[3]/td[3]/p,Capital Structure,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[3]/td[6],11,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[4]/td[1],5.3.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[4]/td[3]/p,Corporate Authority; Approval and Fairness,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[4]/td[6],12,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[5]/td[1],5.4.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[5]/td[3]/p,Governmental Filings; No Violations.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[5]/td[6],13,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[6]/td[1],5.5.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[6]/td[3]/p,Compliance with Laws; Licenses.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[6]/td[6],13,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[7]/td[1],5.6.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[7]/td[3]/p,Company Reports,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[7]/td[6],14,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[8]/td[1],5.7.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[8]/td[3]/p,Disclosure Controls and Procedures and Internal Control Over Financial Reporting,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[8]/td[6],14,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[9]/td[1],5.8.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[9]/td[3]/p,Financial Statements; No Undisclosed Liabilities;,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[9]/td[3]/p/font,Off-Balance,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[9]/td[3]/p,Sheet Arrangements,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[9]/td[6],15,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[10]/td[1],5.9.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[10]/td[3]/p,Litigation,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[10]/td[6],16,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[11]/td[1],5.10.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[11]/td[3]/p,Absence of Certain Changes,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table[5]/tbody/tr[11]/td[6],16,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/p[19],-i-,/html/body/document/type/sequence/filename/description/text/center[2]/div/p[19],-i-,s_n
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[2]/td[1],5.11.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[2]/td[3]/p,Material Contracts,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[2]/td[6],16,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[3]/td[1],5.12.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[3]/td[3]/p,Material Customers; Material Vendors,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[3]/td[6],18,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[4]/td[1],5.13.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[4]/td[3]/p,Employee Benefits,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[4]/td[6],19,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[5]/td[1],5.14.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[5]/td[3]/p,Labor Matters,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[5]/td[6],20,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[6]/td[1],5.15.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[6]/td[3]/p,Environmental Matters,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[6]/td[6],21,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[7]/td[1],5.16.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[7]/td[3]/p,Tax Matters,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[7]/td[6],21,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[8]/td[1],5.17.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[8]/td[3]/p,Real Property.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[8]/td[6],24,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[9]/td[1],5.18.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[9]/td[3]/p,Intellectual Property; Information Technology; Data Security,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[9]/td[6],24,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[10]/td[1],5.19.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[10]/td[3]/p,HIPAA Compliance.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[10]/td[6],26,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[11]/td[1],5.20.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[11]/td[3]/p,FDA Compliance,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[11]/td[6],27,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[12]/td[1],5.21.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[12]/td[3]/p,Healthcare Laws.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[12]/td[6],27,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[13]/td[1],5.22.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[13]/td[3]/p,Insurance,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[13]/td[6],28,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[14]/td[1],5.23.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[14]/td[3]/p,Takeover Statutes,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[14]/td[6],28,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[15]/td[1],5.24.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[15]/td[3]/p,Brokers and Finders,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[15]/td[6],28,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[16]/td[1],5.25.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[16]/td[3]/p,No Other Representations or Warranties;,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[16]/td[3]/p/font,Non-Reliance,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[1]/tbody/tr[16]/td[6],28,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/p[1],ARTICLE VI,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/p[2],Representations and Warranties of Parent and Merger Sub,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[2]/td[1],6.1.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[2]/td[3]/p,"Organization, Good Standing and Qualification",,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[2]/td[6],29,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[3]/td[1],6.2.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[3]/td[3]/p,Capitalization of Merger Sub,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[3]/td[6],29,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[4]/td[1],6.3.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[4]/td[3]/p,Corporate Authority,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[4]/td[6],29,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[5]/td[1],6.4.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[5]/td[3]/p,Governmental Filings; No Violations,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[5]/td[6],30,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[6]/td[1],6.5.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[6]/td[3]/p,Litigation,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[6]/td[6],30,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[7]/td[1],6.6.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[7]/td[3]/p,Available Funds,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[7]/td[6],30,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[8]/td[1],6.7.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[8]/td[3]/p,Brokers and Finders,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[8]/td[6],30,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[9]/td[1],6.8.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[9]/td[3]/p,Ownership of Company Stock,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[9]/td[6],30,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[10]/td[1],6.9.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[10]/td[3]/p,Certain Arrangements,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[10]/td[6],31,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[11]/td[1],6.10.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[11]/td[3]/p,Certain Information,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[11]/td[6],31,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[12]/td[1],6.11.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[12]/td[3]/p,Parent Tax Representation Letter,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[12]/td[6],31,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[13]/td[1],6.12.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[13]/td[3]/p,No Other Representations or Warranties;,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[13]/td[3]/p/font,Non-Reliance,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[2]/tbody/tr[13]/td[6],31,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/p[4],ARTICLE VII,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/p[5],Covenants,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[2]/td[1],7.1.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[2]/td[3]/p,Interim Operations,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[2]/td[6],31,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[3]/td[1],7.2.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[3]/td[3]/p,Acquisition Proposals; Change of Recommendation,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[3]/td[6],36,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[4]/td[1],7.3.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[4]/td[3]/p,Proxy Statement; Efforts and Other Regulatory Matters,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[4]/td[6],39,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[5]/td[1],7.4.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[5]/td[3]/p,Company Stockholders Meeting,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[5]/td[6],40,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[6]/td[1],7.5.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[6]/td[3]/p,Approval of Sole Stockholder of Merger Sub,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[6]/td[6],41,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[7]/td[1],7.6.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[7]/td[3]/p,Antitrust Matters.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[7]/td[6],41,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[8]/td[1],7.7.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[8]/td[3]/p,Status and Notifications,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[8]/td[6],44,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[9]/td[1],7.8.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[9]/td[3]/p,General Regulatory Efforts; Third-Party Consents,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[9]/td[6],44,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[10]/td[1],7.9.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[10]/td[3]/p,Information and Access,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[10]/td[6],45,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[11]/td[1],7.10.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[11]/td[3]/p,Publicity,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[11]/td[6],46,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[12]/td[1],7.11.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[12]/td[3]/p,Employee Benefits,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[12]/td[6],46,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[13]/td[1],7.12.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[13]/td[3]/p,Indemnification; Directors’ and Officers’ Insurance,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[13]/td[6],48,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[14]/td[1],7.13.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[14]/td[3]/p,Financing Cooperation; TRA Terminations,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[14]/td[6],50,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[15]/td[1],7.14.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[15]/td[3]/p,Takeover Statutes,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[15]/td[6],51,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[16]/td[1],7.15.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[16]/td[3]/p,Transaction Litigation,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table[3]/tbody/tr[16]/td[6],51,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/p[8],-ii-,/html/body/document/type/sequence/filename/description/text/center[3]/div/p[8],-ii-,s_n
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[2]/td[1],7.16.,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[2]/td[3]/p,Section 16 Matters,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[2]/td[6],51,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[3]/td[1],7.17.,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[3]/td[3]/p,Delisting and Deregistration,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[3]/td[6],52,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[4]/td[1],7.18.,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[4]/td[3]/p,Cooperation Regarding Tax Matters,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[4]/td[6],52,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/p[1],ARTICLE VIII,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/p[2],Conditions,,,o
