xpaths,text,highlighted_xpaths,highlighted_segmented_text,tagged_sequence
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[3]/td[1]/p,ARTICLE I THE MERGER,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[3]/td[4],2,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[4]/td[1]/p,1.1.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[4]/td[3],The Merger,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[4]/td[6],2,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[5]/td[1]/p,1.2.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[5]/td[3],Closing,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[5]/td[6],2,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[6]/td[1]/p,1.3.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[6]/td[3],Effective Time,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[6]/td[6],2,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[7]/td[1]/p,1.4.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[7]/td[3],Effects of the Merger,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[7]/td[6],2,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[8]/td[1]/p,1.5.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[8]/td[3],Conversion of Capital Stock,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[8]/td[6],2,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[9]/td[1]/p,1.6.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[9]/td[3],Effect on OCSL Common Stock,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[9]/td[6],3,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[10]/td[1]/p,1.7.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[10]/td[3],Termination of Certain Contractual Obligations,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[10]/td[6],3,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[11]/td[1]/p,1.8.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[11]/td[3],The Second Merger,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[11]/td[6],4,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[12]/td[1]/p,1.9.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[12]/td[3],Certificate of Incorporation and Bylaws,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[12]/td[6],4,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[13]/td[1]/p,1.10.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[13]/td[3],Directors and Officers,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[13]/td[6],4,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[14]/td[1]/p,ARTICLE II MERGER CONSIDERATION,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[14]/td[4],5,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[15]/td[1]/p,2.1.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[15]/td[3],Delivery of Evidence of OCSL Common Stock,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[15]/td[6],5,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[16]/td[1]/p,2.2.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[16]/td[3],Fractional Shares,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[16]/td[6],5,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[17]/td[1]/p,2.3.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[17]/td[3],Paying and Exchange Agent,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[17]/td[6],5,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[18]/td[1]/p,2.4.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[18]/td[3],Delivery of Merger Consideration,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[18]/td[6],5,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[19]/td[1]/p,2.5.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[19]/td[3],No Further Ownership Rights,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[19]/td[6],6,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[20]/td[1]/p,2.6.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[20]/td[3],Net Asset Value Calculation,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[20]/td[6],6,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[21]/td[1]/p,2.7.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[21]/td[3],Termination of Exchange Fund,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[21]/td[6],7,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[22]/td[1]/p,2.8.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[22]/td[3],Withholding Rights,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[22]/td[6],7,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[23]/td[1],ARTICLE III REPRESENTATIONS AND WARRANTIES OF OCSI,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[23]/td[4],7,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[24]/td[1]/p,3.1.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[24]/td[3],Corporate Organization,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[24]/td[6],7,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[25]/td[1]/p,3.2.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[25]/td[3],Capitalization,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[25]/td[6],8,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[26]/td[1]/p,3.3.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[26]/td[3],Authority; No Violation,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[26]/td[6],9,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[27]/td[1]/p,3.4.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[27]/td[3],Governmental Consents,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[27]/td[6],10,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[28]/td[1]/p,3.5.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[28]/td[3],Reports,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[28]/td[6],10,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[29]/td[1]/p,3.6.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[29]/td[3],OCSI Financial Statements,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[29]/td[6],11,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[30]/td[1]/p,3.7.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[30]/td[3],Broker’s Fees,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[30]/td[6],13,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[31]/td[1]/p,3.8.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[31]/td[3],Absence of Changes or Events,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[31]/td[6],14,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[32]/td[1]/p,3.9.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[32]/td[3],Compliance with Applicable Law; Permits,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[32]/td[6],14,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[33]/td[1]/p,3.10.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[33]/td[3],OCSI Information,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[33]/td[6],15,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/p[4],i,/html/body/document/type/sequence/filename/description/text/center[2]/div/p[4],i,s_n
/html/body/document/type/sequence/filename/description/text/center[3]/div/p[1]/b,TABLE OF CONTENTS,/html/body/document/type/sequence/filename/description/text/center[3]/div/p[1]/b,TABLE OF CONTENTS,s_st
/html/body/document/type/sequence/filename/description/text/center[3]/div/p[2],(continued),,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[2]/td[1]/p,3.11.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[2]/td[3],Taxes and Tax Returns,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[2]/td[6],15,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[3]/td[1]/p,3.12.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[3]/td[3],Litigation,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[3]/td[6],17,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[4]/td[1]/p,3.13.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[4]/td[3],Employee Matters,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[4]/td[6],17,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[5]/td[1]/p,3.14.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[5]/td[3],Certain Contracts,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[5]/td[6],17,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[6]/td[1]/p,3.15.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[6]/td[3],Insurance Coverage,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[6]/td[6],19,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[7]/td[1]/p,3.16.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[7]/td[3],Intellectual Property,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[7]/td[6],19,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[8]/td[1]/p,3.17.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[8]/td[3],Real Property,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[8]/td[6],20,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[9]/td[1]/p,3.18.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[9]/td[3],Investment Assets,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[9]/td[6],20,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[10]/td[1]/p,3.19.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[10]/td[3],State Takeover Laws,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[10]/td[6],20,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[11]/td[1]/p,3.20.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[11]/td[3],Appraisal Rights,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[11]/td[6],20,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[12]/td[1]/p,3.21.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[12]/td[3],Valuation,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[12]/td[6],20,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[13]/td[1]/p,3.22.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[13]/td[3],Opinion of Financial Advisor,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[13]/td[6],20,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[14]/td[1]/p,ARTICLE IV REPRESENTATIONS AND WARRANTIES OF OCSL,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[14]/td[4],21,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[15]/td[1]/p,4.1.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[15]/td[3],Corporate Organization,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[15]/td[6],21,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[16]/td[1]/p,4.2.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[16]/td[3],Capitalization,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[16]/td[6],21,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[17]/td[1]/p,4.3.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[17]/td[3],Authority; No Violation,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[17]/td[6],22,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[18]/td[1]/p,4.4.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[18]/td[3],Governmental Consents,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[18]/td[6],23,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[19]/td[1]/p,4.5.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[19]/td[3],Reports,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[19]/td[6],24,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[20]/td[1]/p,4.6.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[20]/td[3],OCSL Financial Statements,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[20]/td[6],25,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[21]/td[1]/p,4.7.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[21]/td[3],Broker’s Fees,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[21]/td[6],27,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[22]/td[1]/p,4.8.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[22]/td[3],Absence of Changes or Events,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[22]/td[6],27,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[23]/td[1]/p,4.9.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[23]/td[3],Compliance with Applicable Law; Permits,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[23]/td[6],27,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[24]/td[1]/p,4.10.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[24]/td[3],OCSL Information,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[24]/td[6],28,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[25]/td[1]/p,4.11.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[25]/td[3],Taxes and Tax Returns,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[25]/td[6],29,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[26]/td[1]/p,4.12.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[26]/td[3],Litigation,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[26]/td[6],31,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[27]/td[1]/p,4.13.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[27]/td[3],Employee Matters,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[27]/td[6],31,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[28]/td[1]/p,4.14.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[28]/td[3],Certain Contracts,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[28]/td[6],31,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[29]/td[1]/p,4.15.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[29]/td[3],Insurance Coverage,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[29]/td[6],32,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[30]/td[1]/p,4.16.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[30]/td[3],Intellectual Property,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[30]/td[6],32,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[31]/td[1]/p,4.17.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[31]/td[3],Real Property,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[31]/td[6],33,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[32]/td[1]/p,4.18.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[32]/td[3],Investment Assets,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[32]/td[6],33,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[33]/td[1]/p,4.19.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[33]/td[3],State Takeover Laws,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[33]/td[6],33,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[34]/td[1]/p,4.20.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[34]/td[3],Valuation,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[34]/td[6],33,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/p[5],ii,/html/body/document/type/sequence/filename/description/text/center[3]/div/p[5],ii,s_n
/html/body/document/type/sequence/filename/description/text/center[4]/div/p[1]/b,TABLE OF CONTENTS,/html/body/document/type/sequence/filename/description/text/center[4]/div/p[1]/b,TABLE OF CONTENTS,s_st
/html/body/document/type/sequence/filename/description/text/center[4]/div/p[2],(continued),,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[2]/td[1],ARTICLE V REPRESENTATIONS AND WARRANTIES OF OFA,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[2]/td[4],34,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[3]/td[1]/p,5.1.,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[3]/td[3],Organization,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[3]/td[6],34,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[4]/td[1]/p,5.2.,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[4]/td[3],Authority; No Violation,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[4]/td[6],34,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[5]/td[1]/p,5.3.,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[5]/td[3],Compliance with Applicable Law; Permits,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[5]/td[6],35,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[6]/td[1]/p,5.4.,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[6]/td[3],Litigation,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[6]/td[6],36,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[7]/td[1]/p,5.5.,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[7]/td[3],Valuation,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[7]/td[6],36,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[8]/td[1]/p,5.6.,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[8]/td[3],OFA Information,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[8]/td[6],36,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[9]/td[1]/p,5.7.,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[9]/td[3],Best Interests and No Dilution,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[9]/td[6],37,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[10]/td[1]/p,5.8.,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[10]/td[3],Financial Resources,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[10]/td[6],37,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[11]/td[1]/p,5.9.,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[11]/td[3],OCSL and OCSI Representations and Warranties,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[11]/td[6],37,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[12]/td[1]/p,5.10.,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[12]/td[3],Forbearances,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[12]/td[6],37,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[13]/td[1]/p,ARTICLE VI COVENANTS RELATING TO CONDUCT OF BUSINESS,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[13]/td[4],37,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[14]/td[1]/p,6.1.,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[14]/td[3],Conduct of Businesses Prior to the Effective Time,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[14]/td[6],37,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[15]/td[1]/p,6.2.,,,o
