xpaths,text,highlighted_xpaths,highlighted_segmented_text,tagged_sequence
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[6]/td[3]/div/font/a,9,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[7]/td[2]/div/font/a,2.02      Effectiveness of Parent Merger,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[7]/td[3]/div/font/a,10,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[8]/td[2]/div/font/a,2.03      Effective Date and Effective Time,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[8]/td[3]/div/font/a,10,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[9]/td[2]/div/font/a,2.04      Closing,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[9]/td[3]/div/font/a,10,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[10]/td[2]/div/font/a,2.05      The Subsidiary Mergers,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[10]/td[3]/div/font/a,10,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[11]/td[1]/div/font/a,ARTICLE III – Merger Consideration,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[11]/td[2]/div/font/a,11,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[12]/td[2]/div/font/a,3.01      Conversion of Premier Financial Common Stock,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[12]/td[3]/div/font/a,11,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[13]/td[2]/div/font/a,3.02      Exchange and Payment Procedures,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[13]/td[3]/div/font/a,12,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[14]/td[2]/div/font/a,3.03      Premier Financial Options,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[14]/td[3]/div/font/a,15,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[15]/td[1]/div/font/a,ARTICLE IV – Actions Pending Consummation of Merger,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[15]/td[2]/div/font/a,15,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[16]/td[2]/div/font/a,4.01      Forbearances of Premier Financial,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[16]/td[3]/div/font/a,15,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[17]/td[2]/div/font/a,4.02      Forbearances of Peoples,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[17]/td[3]/div/font/a,20,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[18]/td[1]/div/font/a,ARTICLE V – Representations and Warranties,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[18]/td[2]/div/font/a,21,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[19]/td[2]/div/font/a,5.01      Representations and Warranties of Premier Financial,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[19]/td[3]/div/font/a,21,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[20]/td[2]/div/font/a,5.02      Representations and Warranties of Peoples,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[20]/td[3]/div/font/a,41,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[21]/td[1]/div/font/a,ARTICLE VI – Covenants,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[21]/td[2]/div/font/a,47,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[22]/td[2]/div/font/a,6.01      Reasonable Best Efforts,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[22]/td[3]/div/font/a,47,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[23]/td[2]/div/font/a,6.02      Shareholder Approvals,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[23]/td[3]/div/font/a,47,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[24]/td[2]/div/font/a,6.03      Registration Statement; Joint Proxy Statement/Prospectus,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[24]/td[3]/div/font/a,47,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[25]/td[2]/div/font/a,6.04      Public Announcements,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[25]/td[3]/div/font/a,48,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[26]/td[2]/div/font/a,6.05      Access; Information,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[26]/td[3]/div/font/a,48,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[27]/td[2]/div/font/a,6.06      Acquisition Proposal,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[27]/td[3]/div/font/a,50,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[28]/td[2]/div/font/a,6.07      Takeover Laws,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[28]/td[3]/div/font/a,52,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[29]/td[2]/div/font/a,6.08      Certain Policies,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[29]/td[3]/div/font/a,53,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[30]/td[2]/div/font/a,6.09      Regulatory Applications,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[30]/td[3]/div/font/a,53,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[31]/td[2]/div/font/a,6.10      Employment Matters; Employee Benefits,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[31]/td[3]/div/font/a,54,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[32]/td[2]/div/font/a,6.11      Notification of Certain Matters; Disclosure Supplements,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[32]/td[3]/div/font/a,56,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[33]/td[2]/div/font/a,6.12      Data Conversion,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[33]/td[3]/div/font/a,56,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[34]/td[2]/div/font/a,6.13      Consents,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[34]/td[3]/div/font/a,57,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[35]/td[2]/div/font/a,6.14      Insurance Coverage,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[35]/td[3]/div/font/a,57,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[36]/td[2]/div/font/a,6.15      Dividends,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[36]/td[3]/div/font/a,57,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[37]/td[2]/div/font/a,6.16      Confidentiality,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[37]/td[3]/div/font/a,57,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[38]/td[2]/div/font/a,6.17      Regulatory Matters,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[38]/td[3]/div/font/a,57,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[39]/td[2]/div/font/a,6.18      Indemnification,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[39]/td[3]/div/font/a,58,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[40]/td[2]/div/font/a,6.19      Environmental Assessments,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[40]/td[3]/div/font/a,58,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[41]/td[2]/div/font/a,6.20      Exemption From Section 16(b) Liability,,,o
/html/body/document/type/sequence/filename/description/text/div[34]/table/tbody/tr[41]/td[3]/div/font/a,58,,,o
/html/body/document/type/sequence/filename/description/text/div[35]/div/div/font,i,/html/body/document/type/sequence/filename/description/text/div[35]/div/div/font,i,s_n
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[2]/td[3]/font,Page,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[3]/td[2]/div/font/a,6.21      Litigation and Claims,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[3]/td[3]/div/font/a,59,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[4]/td[2]/div/font/a,6.22      NASDAQ Listing,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[4]/td[3]/div/font/a,59,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[5]/td[2]/div/font/a,6.23      Centurion Insurance Services,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[5]/td[3]/div/font/a,59,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[6]/td[2]/div/font/a,6.24      Absence of Control,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[6]/td[3]/div/font/a,59,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[7]/td[2]/div/font/a,6.25      Board Seat,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[7]/td[3]/div/font/a,60,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[8]/td[2]/div/font/a,6.26      Amendments to Related Party Agreements,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[8]/td[3]/div/font/a,60,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[9]/td[2]/div/font/a,6.27      Termination of Related Party Agreements,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[9]/td[3]/div/font/a,60,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[10]/td[1]/div/font/a,ARTICLE VII - Conditions to Consummation of the Merger; Closing,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[10]/td[2]/div/font/a,60,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[11]/td[2]/div/font/a,7.01      Conditions to Each Party’s Obligation to Effect the Merger,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[11]/td[3]/div/font/a,60,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[12]/td[2]/div/font/a,7.02      Conditions to Obligation of Premier Financial,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[12]/td[3]/div/font/a,61,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[13]/td[2]/div/font/a,7.03      Conditions to Obligation of Peoples,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[13]/td[3]/div/font/a,62,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[14]/td[1]/div/font/a,ARTICLE VIII – Termination,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[14]/td[2]/div/font/a,63,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[15]/td[2]/div/font/a,8.01      Termination,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[15]/td[3]/div/font/a,63,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[16]/td[2]/div/font/a,8.02      Effect of Termination and Abandonment; Enforcement of Agreement,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[16]/td[3]/div/font/a,66,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[17]/td[1]/div/font/a,ARTICLE IX – Miscellaneous,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[17]/td[2]/div/font/a,67,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[18]/td[2]/div/font/a,9.01      No Survival,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[18]/td[3]/div/font/a,67,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[19]/td[2]/div/font/a,9.02      Amendment,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[19]/td[3]/div/font/a,67,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[20]/td[2]/div/font/a,9.03      Extension; Waiver,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[20]/td[3]/div/font/a,67,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[21]/td[2]/div/font/a,9.04      Counterparts,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[21]/td[3]/div/font/a,68,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[22]/td[2]/div/font/a,9.05      Confidential Supervisory Information,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[22]/td[3]/div/font/a,68,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[23]/td[2]/div/font/a,9.06      Governing Law; Jurisdiction,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[23]/td[3]/div/font/a,68,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[24]/td[2]/div/font/a,9.07      Waiver of Jury Trial,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[24]/td[3]/div/font/a,68,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[25]/td[2]/div/font/a,9.08      Expenses,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[25]/td[3]/div/font/a,69,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[26]/td[2]/div/font/a,9.09      Notices,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[26]/td[3]/div/font/a,69,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[27]/td[2]/div/font/a,9.10      Entire Understanding; No Third Party Beneficiaries,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[27]/td[3]/div/font/a,70,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[28]/td[2]/div/font/a,9.11      Assignment; Third-Party Beneficiaries,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[28]/td[3]/div/font/a,70,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[29]/td[2]/div/font/a,9.12      Interpretation,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[29]/td[3]/div/font/a,70,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[30]/td[2]/div/font/a,9.13      Specific Performance,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[30]/td[3]/div/font/a,70,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[31]/td[2]/div/font/a,9.14      Severability,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[31]/td[3]/div/font/a,71,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[32]/td[2]/div/font/a,9.15      Delivery by Electronic Transmission,,,o
/html/body/document/type/sequence/filename/description/text/div[37]/table/tbody/tr[32]/td[3]/div/font/a,71,,,o
/html/body/document/type/sequence/filename/description/text/div[40]/font,EXHIBIT A       Form of Support Agreement,,,o
/html/body/document/type/sequence/filename/description/text/div[41]/font,EXHIBIT B       Form of Bank Merger Agreement (Citizens),,,o
/html/body/document/type/sequence/filename/description/text/div[42]/font,EXHIBIT C       Form of Bank Merger Agreement (Premier),,,o
/html/body/document/type/sequence/filename/description/text/div[50]/div/div/font,ii,/html/body/document/type/sequence/filename/description/text/div[50]/div/div/font,ii,s_n
/html/body/document/type/sequence/filename/description/text/div[52]/font,AGREEMENT AND PLAN OF MERGER,/html/body/document/type/sequence/filename/description/text/div[52]/font,AGREEMENT AND PLAN OF MERGER,s_st
/html/body/document/type/sequence/filename/description/text/div[54]/font[1],THIS AGREEMENT AND PLAN OF MERGER,,,o
/html/body/document/type/sequence/filename/description/text/div[54]/font[2],", dated as of March 26, 2021 (this “",,,o
/html/body/document/type/sequence/filename/description/text/div[54]/font[3],Agreement,,,o
/html/body/document/type/sequence/filename/description/text/div[54]/font[4],"”), by and between",,,o
/html/body/document/type/sequence/filename/description/text/div[54]/font[5],Peoples Bancorp Inc.,,,o
/html/body/document/type/sequence/filename/description/text/div[54]/font[6],", an Ohio corporation (“",,,o
/html/body/document/type/sequence/filename/description/text/div[54]/font[7],Peoples,,,o
/html/body/document/type/sequence/filename/description/text/div[54]/font[8],"”), and",,,o
/html/body/document/type/sequence/filename/description/text/div[54]/font[9],"Premier Financial Bancorp, Inc.,",,,o
/html/body/document/type/sequence/filename/description/text/div[54]/font[10],a Kentucky corporation (“,,,o
/html/body/document/type/sequence/filename/description/text/div[54]/font[11],Premier Financial,,,o
/html/body/document/type/sequence/filename/description/text/div[54]/font[12],”).,,,o
/html/body/document/type/sequence/filename/description/text/div[56]/font,WITNESSETH,/html/body/document/type/sequence/filename/description/text/div[56]/font,WITNESSETH,s_st
/html/body/document/type/sequence/filename/description/text/div[58]/font[1],WHEREAS,,,o
/html/body/document/type/sequence/filename/description/text/div[58]/font[2],", Peoples is a registered financial holding company under the Bank Holding Company Act of 1956, as amended (“",,,o
/html/body/document/type/sequence/filename/description/text/div[58]/font[3],BHCA,,,o
/html/body/document/type/sequence/filename/description/text/div[58]/font[4],"”) and owns all of the outstanding shares of Peoples Bank, an Ohio chartered commercial bank (“",,,o
/html/body/document/type/sequence/filename/description/text/div[58]/font[5],Peoples Bank,,,o
/html/body/document/type/sequence/filename/description/text/div[58]/font[6],”);,,,o
/html/body/document/type/sequence/filename/description/text/div[59]/font[1],WHEREAS,,,o
/html/body/document/type/sequence/filename/description/text/div[59]/font[2],", Premier Financial is a registered financial holding company under the BHCA and owns all of the outstanding shares of Citizens Deposit Bank and Trust, Inc., a Kentucky banking corporation (“",,,o
/html/body/document/type/sequence/filename/description/text/div[59]/font[3],Citizens Bank,,,o
/html/body/document/type/sequence/filename/description/text/div[59]/font[4],"”), and Premier Bank, Inc., a West Virginia corporation (“",,,o
/html/body/document/type/sequence/filename/description/text/div[59]/font[5],Premier Bank,,,o
/html/body/document/type/sequence/filename/description/text/div[59]/font[6],”);,,,o
/html/body/document/type/sequence/filename/description/text/div[60]/font[1],WHEREAS,,,o
/html/body/document/type/sequence/filename/description/text/div[60]/font[2],", the Boards of Directors of Peoples and Premier Financial believe that the merger of Premier Financial with and into Peoples, followed by the subsidiary bank mergers of Citizens Bank and Premier Bank with and into Peoples Bank, each in accordance with the terms and subject to the conditions of this Agreement, would be in the best interests of the shareholders of Peoples and Premier Financial;",,,o
/html/body/document/type/sequence/filename/description/text/div[61]/font[1],WHEREAS,,,o
/html/body/document/type/sequence/filename/description/text/div[61]/font[2],", the Boards of Directors of Peoples and Premier Financial have each approved this Agreement and the transactions contemplated hereby;",,,o
/html/body/document/type/sequence/filename/description/text/div[62]/font[1],WHEREAS,,,o
/html/body/document/type/sequence/filename/description/text/div[62]/font[2],"the parties intend this merger to qualify as a “reorganization” within the meaning of Section 368(a)(1)(A) of the Internal Revenue Code of 1986, as amended (the “",,,o
/html/body/document/type/sequence/filename/description/text/div[62]/font[3],Code,,,o
/html/body/document/type/sequence/filename/description/text/div[62]/font[4],"”), a",,,o
/html/body/document/type/sequence/filename/description/text/div[62]/font[5],nd that this Agreement is intended to be and is adopted as a “plan of reorganization” for purposes of Sections 354 and 361 of the Code,,,o
/html/body/document/type/sequence/filename/description/text/div[62]/font[6],;,,,o
/html/body/document/type/sequence/filename/description/text/div[63]/font[1],WHEREAS,,,o
/html/body/document/type/sequence/filename/description/text/div[63]/font[2],", as an inducement for Peoples to enter into this Agreement, certain directors and officers of Premier Financial have entered into Support Agreements with Peoples (the “",,,o
/html/body/document/type/sequence/filename/description/text/div[63]/font[3],Support Agreements,,,o
/html/body/document/type/sequence/filename/description/text/div[63]/font[4],"”), each dated as of the date of this Agreement, in the form attached to this Agreement as",,,o
/html/body/document/type/sequence/filename/description/text/div[63]/font[5],Exhibit A,,,o
/html/body/document/type/sequence/filename/description/text/div[63]/font[6],", pursuant to which such directors and officers have agreed, among other matters, to vote all of the shares of Premier Financial Common Stock beneficially owned by such individuals in favor of the Merger upon the terms and subject to the conditions set forth in the Support Agreements; and",,,o
/html/body/document/type/sequence/filename/description/text/div[64]/font[1],WHEREAS,,,o
/html/body/document/type/sequence/filename/description/text/div[64]/font[2],", the parties also desire to provide in this Agreement for certain undertakings, conditions, representations, warranties and covenants in connection with the transactions contemplated by this Agreement.",,,o
/html/body/document/type/sequence/filename/description/text/div[65]/font[1],"NOW, THEREFORE",,,o
/html/body/document/type/sequence/filename/description/text/div[65]/font[2],", in consideration of the premises and of the mutual covenants, representations, warranties and agreements contained herein, Peoples and Premier Financial, intending to be legally bound, hereby agree as follows:",,,o
/html/body/document/type/sequence/filename/description/text/div[68]/div/div/font,1,/html/body/document/type/sequence/filename/description/text/div[68]/div/div/font,1,s_n
/html/body/document/type/sequence/filename/description/text/div[72]/font,ARTICLE I,/html/body/document/type/sequence/filename/description/text/div[72]/font,ARTICLE I,s_sn
/html/body/document/type/sequence/filename/description/text/div[73]/font,Certain Definitions,/html/body/document/type/sequence/filename/description/text/div[73]/font,Certain Definitions,s_st
/html/body/document/type/sequence/filename/description/text/div[76]/font[1],1.01,/html/body/document/type/sequence/filename/description/text/div[76]/font[1],1.01,s_ssn
/html/body/document/type/sequence/filename/description/text/div[76]/font[2],Certain Definitions,/html/body/document/type/sequence/filename/description/text/div[76]/font[2],Certain Definitions,s_sst
/html/body/document/type/sequence/filename/description/text/div[76]/font[3],.,,,o
/html/body/document/type/sequence/filename/description/text/div[76]/font[5],The following terms are used in this Agreement with the meanings set forth below:,,,o
/html/body/document/type/sequence/filename/description/text/div[77]/font[1],“,,,o
/html/body/document/type/sequence/filename/description/text/div[77]/font[2],Acceptance of Superior Proposal,,,o
/html/body/document/type/sequence/filename/description/text/div[77]/font[3],” has the meaning set forth in,,,o
/html/body/document/type/sequence/filename/description/text/div[77]/font[4],Section 6.06(d),,,o
/html/body/document/type/sequence/filename/description/text/div[77]/font[5],.,,,o
/html/body/document/type/sequence/filename/description/text/div[78]/font[1],“,,,o
/html/body/document/type/sequence/filename/description/text/div[78]/font[2],Acquisition Proposal,,,o
/html/body/document/type/sequence/filename/description/text/div[78]/font[3],” has the meaning set forth in,,,o
/html/body/document/type/sequence/filename/description/text/div[78]/font[4],Section 6.06(f)(ii),,,o
/html/body/document/type/sequence/filename/description/text/div[78]/font[5],.,,,o
/html/body/document/type/sequence/filename/description/text/div[79]/font[1],“,,,o
/html/body/document/type/sequence/filename/description/text/div[79]/font[2],Acquisition Transaction,,,o
/html/body/document/type/sequence/filename/description/text/div[79]/font[3],” has the meaning set forth in Section,,,o
/html/body/document/type/sequence/filename/description/text/div[79]/font[4],6.06(f)(iii),,,o
/html/body/document/type/sequence/filename/description/text/div[79]/font[5],.,,,o
/html/body/document/type/sequence/filename/description/text/div[80]/font[1],“Affiliate” or “,,,o
/html/body/document/type/sequence/filename/description/text/div[80]/font[2],Affiliates,,,o
/html/body/document/type/sequence/filename/description/text/div[80]/font[3],”,,,o
/html/body/document/type/sequence/filename/description/text/div[80]/font[4],has the meaning set forth in Rule 12b-2 under the Exchange Act,,,o
/html/body/document/type/sequence/filename/description/text/div[80]/font[5],.,,,o
/html/body/document/type/sequence/filename/description/text/div[81]/font[1],“,,,o
/html/body/document/type/sequence/filename/description/text/div[81]/font[2],Agreement,,,o
/html/body/document/type/sequence/filename/description/text/div[81]/font[3],"” means this Agreement, as amended or modified from time to time in accordance with",,,o
/html/body/document/type/sequence/filename/description/text/div[81]/font[4],Section 9.02,,,o
/html/body/document/type/sequence/filename/description/text/div[81]/font[5],.,,,o
/html/body/document/type/sequence/filename/description/text/div[82]/font[1],“,,,o
/html/body/document/type/sequence/filename/description/text/div[82]/font[2],Amended Related Party Agreements,,,o
/html/body/document/type/sequence/filename/description/text/div[82]/font[3],” has the meaning set forth in Section,,,o
/html/body/document/type/sequence/filename/description/text/div[82]/font[4],6.26,,,o
/html/body/document/type/sequence/filename/description/text/div[82]/font[5],.,,,o
