xpaths,text,highlighted_xpaths,highlighted_segmented_text,tagged_sequence
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[3]/td[3],THE MERGER,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[3]/td[6],2,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[5]/td[1]/p,1.1,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[5]/td[3],The Merger,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[5]/td[6],2,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[6]/td[1]/p,1.2,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[6]/td[3],Closing,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[6]/td[6],2,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[7]/td[1]/p,1.3,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[7]/td[3],Certificate of Incorporation and Bylaws,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[7]/td[6],2,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[8]/td[1]/p,1.4,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[8]/td[3],Directors and Officers,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[8]/td[6],3,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[9]/td[1]/p,1.5,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[9]/td[3],Conversion of Securities,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[9]/td[6],3,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[10]/td[1]/p,1.6,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[10]/td[3],Certain Adjustments,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[10]/td[6],3,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[11]/td[1]/p,1.7,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[11]/td[3],Treatment of Equity Awards,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[11]/td[6],3,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[12]/td[1]/p,1.8,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[12]/td[3],No Fractional Shares,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[12]/td[6],6,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[13]/td[1]/p,1.9,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[13]/td[3],Closing of Transfer Books,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[13]/td[6],6,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[14]/td[1]/p,1.10,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[14]/td[3],Exchange of Certificates and Cancellation of Book-Entry Positions,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[14]/td[6],7,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[15]/td[1]/p,1.11,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[15]/td[3],Further Action,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[15]/td[6],9,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[16]/td[1]/p,1.12,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[16]/td[3],Tax Withholding,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[16]/td[6],9,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[17]/td[1]/p,1.13,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[17]/td[3],No Appraisal Rights,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[17]/td[6],10,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[19]/td[1]/p,SECTION 2.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[19]/td[3],REPRESENTATIONS AND WARRANTIES OF THE COMPANY,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[19]/td[6],10,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[21]/td[1]/p,2.1,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[21]/td[3],Due Organization and Good Standing; Subsidiaries,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[21]/td[6],10,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[22]/td[1]/p,2.2,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[22]/td[3],Organizational Documents,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[22]/td[6],11,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[23]/td[1]/p,2.3,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[23]/td[3],Capitalization,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[23]/td[6],11,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[24]/td[1]/p,2.4,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[24]/td[3],Authority; Binding Nature of Agreement,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[24]/td[6],13,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[25]/td[1]/p,2.5,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[25]/td[3],Vote Required,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[25]/td[6],13,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[26]/td[1]/p,2.6,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[26]/td[3]/font,Non-Contravention;,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[26]/td[3],Consents,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[26]/td[6],13,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[27]/td[1]/p,2.7,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[27]/td[3],Reports; Financial Statements; Internal Controls,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[27]/td[6],14,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[28]/td[1]/p,2.8,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[28]/td[3],Absence of Certain Changes,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[28]/td[6],16,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[29]/td[1]/p,2.9,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[29]/td[3],Intellectual Property and Related Matters,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[29]/td[6],17,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[30]/td[1]/p,2.10,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[30]/td[3],Title to Assets; Real Property,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[30]/td[6],20,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[31]/td[1]/p,2.11,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[31]/td[3],Contracts,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[31]/td[6],21,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[32]/td[1]/p,2.12,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[32]/td[3],Compliance with Legal Requirements,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[32]/td[6],24,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[33]/td[1]/p,2.13,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[33]/td[3],Legal Proceedings; Investigations; Orders,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[33]/td[6],26,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[34]/td[1]/p,2.14,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[34]/td[3],Certain Business Practices,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[34]/td[6],26,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[35]/td[1]/p,2.15,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[35]/td[3],Tax Matters,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[35]/td[6],27,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[36]/td[1]/p,2.16,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[36]/td[3],Employee Benefit Plans,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[36]/td[6],29,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[37]/td[1]/p,2.17,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[37]/td[3],Labor Matters,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[37]/td[6],31,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[38]/td[1]/p,2.18,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[38]/td[3],Environmental Matters,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[38]/td[6],32,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[39]/td[1]/p,2.19,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[39]/td[3],Insurance,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[39]/td[6],32,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[40]/td[1]/p,2.20,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[40]/td[3],Takeover Statutes,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[40]/td[6],33,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[41]/td[1]/p,2.21,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[41]/td[3],Ownership of Parent Common Stock,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[41]/td[6],33,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[42]/td[1]/p,2.22,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[42]/td[3],Opinion of Financial Advisor,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[42]/td[6],33,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[43]/td[1]/p,2.23,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[43]/td[3],Brokers,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[43]/td[6],33,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[44]/td[1]/p,2.24,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[44]/td[3],Related Party Transactions,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[44]/td[6],33,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[45]/td[1]/p,2.25,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[45]/td[3],Information Supplied,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[45]/td[6],33,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[46]/td[1]/p,2.26,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[46]/td[3],PPP Loan,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[46]/td[6],34,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[2]/td[1]/p,SECTION 3.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[2]/td[3],REPRESENTATIONS AND WARRANTIES OF PARENT AND ACQUISITION SUB,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[2]/td[6],34,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[4]/td[1]/p,3.1,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[4]/td[3],Due Organization and Good Standing; Subsidiaries.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[4]/td[6],34,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[5]/td[1]/p,3.2,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[5]/td[3],Organizational Documents,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[5]/td[6],35,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[6]/td[1]/p,3.3,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[6]/td[3],Capitalization,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[6]/td[6],35,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[7]/td[1]/p,3.4,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[7]/td[3],Authority; Binding Nature of Agreement,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[7]/td[6],36,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[8]/td[1]/p,3.5,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[8]/td[3]/font,Non-Contravention;,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[8]/td[3],Consents,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[8]/td[6],37,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[9]/td[1]/p,3.6,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[9]/td[3],Reports; Financial Statements; Internal Controls,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[9]/td[6],38,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[10]/td[1]/p,3.7,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[10]/td[3],Absence of Certain Changes,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[10]/td[6],40,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[11]/td[1]/p,3.8,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[11]/td[3],Legal Proceedings; Investigations; Orders,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[11]/td[6],41,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[12]/td[1]/p,3.9,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[12]/td[3],Takeover Statutes,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[12]/td[6],41,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[13]/td[1]/p,3.10,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[13]/td[3],Ownership of Company Common Stock,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[13]/td[6],41,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[14]/td[1]/p,3.11,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[14]/td[3],Brokers,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[14]/td[6],41,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[15]/td[1]/p,3.12,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[15]/td[3],Information Supplied,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[15]/td[6],41,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[16]/td[1]/p,3.13,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[16]/td[3],Acquisition Sub,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[16]/td[6],42,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[17]/td[1]/p,3.14,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[17]/td[3],Tax Matters,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[17]/td[6],42,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[19]/td[1]/p,SECTION 4.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[19]/td[3],COVENANTS,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[19]/td[6],42,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[21]/td[1]/p,4.1,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[21]/td[3],Interim Operations.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[21]/td[6],42,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[22]/td[1]/p,4.2,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[22]/td[3],Company No Solicitation,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[22]/td[6],47,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[23]/td[1]/p,4.3,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[23]/td[3],Registration Statement; Proxy Statement/Prospectus,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[23]/td[6],49,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[24]/td[1]/p,4.4,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[24]/td[3],Meeting of the Company’s Stockholders; Company Change in Recommendation,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[24]/td[6],51,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[25]/td[1]/p,4.5,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[25]/td[3],Filings; Other Action,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[25]/td[6],55,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[26]/td[1]/p,4.6,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[26]/td[3],Access,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[26]/td[6],57,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[27]/td[1]/p,4.7,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[27]/td[3],Publicity,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[27]/td[6],58,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[28]/td[1]/p,4.8,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[28]/td[3],Employee Matters.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[28]/td[6],58,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[29]/td[1]/p,4.9,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[29]/td[3],Certain Tax Matters,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[29]/td[6],60,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[30]/td[1]/p,4.10,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[30]/td[3],Indemnification; Directors’ and Officers’ Insurance,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[30]/td[6],61,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[31]/td[1]/p,4.11,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[31]/td[3],Stockholder Litigation,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[31]/td[6],63,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[32]/td[1]/p,4.12,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[32]/td[3],Stock Exchange Listing and Delisting,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[32]/td[6],63,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[33]/td[1]/p,4.13,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[33]/td[3],Section 16 Matters,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[33]/td[6],63,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[34]/td[1]/p,4.14,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[34]/td[3],Director Resignations,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[34]/td[6],64,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[35]/td[1]/p,4.15,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[35]/td[3],Takeover Statutes,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[35]/td[6],64,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[36]/td[1]/p,4.16,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[36]/td[3],Acquisition Sub; Parent Vote,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[36]/td[6],64,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[37]/td[1]/p,4.17,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[37]/td[3],Company Indebtedness,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[37]/td[6],64,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[38]/td[1]/p,4.18,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[38]/td[3],Parent Equity Awards,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[38]/td[6],65,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[40]/td[1]/p,SECTION 5.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[40]/td[3],CONDITIONS TO EACH PARTY’S OBLIGATION TO EFFECT THE MERGER,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[40]/td[6],65,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[42]/td[1]/p,5.1,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[42]/td[3],Conditions Precedent to Each Party’s Obligations,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[42]/td[6],65,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[43]/td[1]/p,5.2,,,o
