xpaths,text,highlighted_xpaths,highlighted_segmented_text,tagged_sequence
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[5]/td[4]/font,5,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[6]/td[2]/font,Section 1.2,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[6]/td[3]/font,Closing,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[6]/td[4]/font,6,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[2]/font,Section 1.3,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[3]/font,Organizational Documents,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[4]/font,6,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[8]/td[2]/font,Section 1.4,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[8]/td[3]/font,Directors and Officers,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[8]/td[4]/font,7,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[2]/font,Section 1.5,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[3]/font,Tax Consequences,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[4]/font,7,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[11]/td[1]/font,Article II. CONVERSION OF SHARES; EXCHANGE OF CERTIFICATES,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[11]/td[2]/font,8,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[13]/td[2]/font,Section 2.1,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[13]/td[3]/font,Effect on Capital Stock,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[13]/td[4]/font,8,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[14]/td[2]/font,Section 2.2,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[14]/td[3]/font,Effect on Partnership Interests,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[14]/td[4]/font,9,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[15]/td[2]/font,Section 2.3,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[15]/td[3]/font,Exchange of Certificates,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[15]/td[4]/font,10,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[16]/td[2]/font,Section 2.4,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[16]/td[3]/font,Treatment of Company Equity Awards,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[16]/td[4]/font,13,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[17]/td[2]/font,Section 2.5,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[17]/td[3]/font,No Dissenters’ Rights,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[17]/td[4]/font,14,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[18]/td[2]/font,Section 2.6,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[18]/td[3]/font,Further Assurances,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[18]/td[4]/font,14,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[20]/td[1]/font,Article III. REPRESENTATIONS AND WARRANTIES OF THE COMPANY,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[20]/td[2]/font,14,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[22]/td[2]/font,Section 3.1,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[22]/td[3]/font,Organization,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[22]/td[4]/font,14,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[23]/td[2]/font,Section 3.2,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[23]/td[3]/font,Capital Stock,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[23]/td[4]/font,15,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[24]/td[2]/font,Section 3.3,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[24]/td[3]/font,Corporate Authority Relative to This Agreement; Consents and Approvals; No Violation,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[24]/td[4]/font,16,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[25]/td[2]/font,Section 3.4,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[25]/td[3]/font,Reports and Financial Statements,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[25]/td[4]/font,17,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[26]/td[2]/font,Section 3.5,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[26]/td[3]/font,Internal Controls and Procedures,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[26]/td[4]/font,19,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[27]/td[2]/font,Section 3.6,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[27]/td[3]/font,No Undisclosed Liabilities,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[27]/td[4]/font,20,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[28]/td[2]/font,Section 3.7,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[28]/td[3]/font,Compliance with Law; Permits,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[28]/td[4]/font,20,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[29]/td[2]/font,Section 3.8,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[29]/td[3]/font,Environmental Matters,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[29]/td[4]/font,21,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[30]/td[2]/font,Section 3.9,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[30]/td[3]/font,Employee Benefit Plans,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[30]/td[4]/font,22,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[31]/td[2]/font,Section 3.10,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[31]/td[3]/font,Employment and Labor Matters,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[31]/td[4]/font,24,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[32]/td[2]/font,Section 3.11,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[32]/td[3]/font,Absence of Certain Changes or Events,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[32]/td[4]/font,24,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[33]/td[2]/font,Section 3.12,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[33]/td[3]/font,Litigation,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[33]/td[4]/font,24,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[34]/td[2]/font,Section 3.13,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[34]/td[3]/font,Company Information,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[34]/td[4]/font,25,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[35]/td[2]/font,Section 3.14,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[35]/td[3]/font,Tax Matters,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[35]/td[4]/font,25,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[36]/td[2]/font,Section 3.15,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[36]/td[3]/font,Real Property,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[36]/td[4]/font,27,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[37]/td[2]/font,Section 3.16,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[37]/td[3]/font,Intellectual Property,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[37]/td[4]/font,28,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[38]/td[2]/font,Section 3.17,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[38]/td[3]/font,Opinion of Financial Advisor,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[38]/td[4]/font,28,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[39]/td[2]/font,Section 3.18,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[39]/td[3]/font,Material Contracts,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[39]/td[4]/font,29,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[40]/td[2]/font,Section 3.19,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[40]/td[3]/font,Finders or Brokers,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[40]/td[4]/font,30,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[41]/td[2]/font,Section 3.20,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[41]/td[3]/font,State Takeover Statutes,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[41]/td[4]/font,30,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[1]/td[2]/font,Section 3.21,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[1]/td[3]/font,Insurance,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[1]/td[4]/font,30,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[2]/td[2]/font,Section 3.22,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[2]/td[3]/font,Clients and Advisory Contracts,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[2]/td[4]/font,31,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[3]/td[2]/font,Section 3.23,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[3]/td[3]/font,Code of Ethics; Compliance Procedures; Compliance,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[3]/td[4]/font,31,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[4]/td[2]/font,Section 3.24,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[4]/td[3]/font,CREM Clients,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[4]/td[4]/font,32,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[5]/td[2]/font,Section 3.25,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[5]/td[3]/font,Additional Representations and Warranties Regarding the GP Entities,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[5]/td[4]/font,32,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[6]/td[2]/font,Section 3.26,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[6]/td[3]/font,Affiliated Transactions,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[6]/td[4]/font,33,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[7]/td[2]/font,Section 3.27,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[7]/td[3]/font,CFIUS Related Activities,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[7]/td[4]/font,33,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[8]/td[2]/font,Section 3.28,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[8]/td[3]/font,No Other Representations,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[8]/td[4]/font,33,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[10]/td[1]/font,Article IV. REPRESENTATIONS AND WARRANTIES OF PARENT AND MERGER SUB,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[10]/td[2]/font,33,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[12]/td[2]/font,Section 4.1,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[12]/td[3]/font,Organization,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[12]/td[4]/font,33,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[13]/td[2]/font,Section 4.2,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[13]/td[3]/font,Corporate Authority Relative to this Agreement; Consents and Approvals; No Violation,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[13]/td[4]/font,34,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[14]/td[2]/font,Section 4.3,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[14]/td[3]/font,Litigation,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[14]/td[4]/font,35,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[15]/td[2]/font,Section 4.4,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[15]/td[3]/font,Parent and Merger Sub Information,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[15]/td[4]/font,35,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[16]/td[2]/font,Section 4.5,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[16]/td[3]/font,Finders or Brokers,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[16]/td[4]/font,35,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[17]/td[2]/font,Section 4.6,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[17]/td[3]/font,Financing; Solvency,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[17]/td[4]/font,35,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[18]/td[2]/font,Section 4.7,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[18]/td[3]/font,Guarantee,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[18]/td[4]/font,37,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[19]/td[2]/font,Section 4.8,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[19]/td[3]/font,Certain Arrangements,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[19]/td[4]/font,38,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[20]/td[2]/font,Section 4.9,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[20]/td[3]/font,Ownership of Company Common Stock,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[20]/td[4]/font,38,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[21]/td[2]/font,Section 4.10,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[21]/td[3]/font,Investigation; No Other Representations,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[21]/td[4]/font,38,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[23]/td[1]/font,Article V. COVENANTS AND AGREEMENTS,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[23]/td[2]/font,39,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[25]/td[2]/font,Section 5.1,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[25]/td[3]/font,Conduct of Business of the Company,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[25]/td[4]/font,39,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[26]/td[2]/font,Section 5.2,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[26]/td[3]/font,Access,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[26]/td[4]/font,43,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[27]/td[2]/font,Section 5.3,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[27]/td[3]/font,Solicitation,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[27]/td[4]/font,44,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[28]/td[2]/font,Section 5.4,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[28]/td[3]/font,Filings; Other Actions,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[28]/td[4]/font,48,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[29]/td[2]/font,Section 5.5,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[29]/td[3]/font,Employee Matters,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[29]/td[4]/font,49,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[30]/td[2]/font,Section 5.6,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[30]/td[3]/font,Regulatory Approvals; Efforts,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[30]/td[4]/font,51,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[31]/td[2]/font,Section 5.7,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[31]/td[3]/font,Takeover Statutes,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[31]/td[4]/font,52,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[32]/td[2]/font,Section 5.8,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[32]/td[3]/font,Public Announcements,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[32]/td[4]/font,52,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[33]/td[2]/font,Section 5.9,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[33]/td[3]/font,Exculpation; Indemnification and Insurance,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[33]/td[4]/font,53,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[34]/td[2]/font,Section 5.10,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[34]/td[3]/font,Section 16 Matters,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[34]/td[4]/font,55,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[35]/td[2]/font,Section 5.11,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[35]/td[3]/font,Financing and Financing Cooperation,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[35]/td[4]/font,55,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[36]/td[2]/font,Section 5.12,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[36]/td[3]/font,Transaction Litigation,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[36]/td[4]/font,58,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[37]/td[2]/font,Section 5.13,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[37]/td[3]/font,Obligations of Merger Sub,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[37]/td[4]/font,58,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[38]/td[2]/font,Section 5.14,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[38]/td[3]/font,Stock Exchange Delisting; Deregistration,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[38]/td[4],59,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[39]/td[2]/font,Section 5.15,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[39]/td[3]/font,Dividends,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[39]/td[4],59,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[40]/td[2]/font,Section 5.16,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[40]/td[3]/font,Taxes,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[40]/td[4]/font,60,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[41]/td[2]/font,Section 5.17,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[41]/td[3]/font,Payoff,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[41]/td[4]/font,60,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[42]/td[2]/font,Section 5.18,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[42]/td[3]/font,Related Sale Transactions,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[42]/td[4]/font,61,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[43]/td[2]/font,Section 5.19,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[43]/td[3]/font,Notification of Certain Matters,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[43]/td[4]/font,62,,,o
/html/body/document/type/sequence/filename/description/text/div[7]/p,2,/html/body/document/type/sequence/filename/description/text/div[7]/p,2,s_n
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[2]/td[1]/font,Article VI. CONDITIONS TO THE MERGERS,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[2]/td[2]/font,62,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[4]/td[2]/font,Section 6.1,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[4]/td[3]/font,Conditions to Each Party’s Obligation to Effect the Mergers,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[4]/td[4]/font,62,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[5]/td[2]/font,Section 6.2,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[5]/td[3]/font,Conditions to Obligation of the Company to Effect the Mergers,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[5]/td[4]/font,62,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[6]/td[2]/font,Section 6.3,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[6]/td[3]/font,Conditions to Obligation of Parent and Merger Sub to Effect the Mergers,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[6]/td[4]/font,63,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[8]/td[1]/font,Article VII. TERMINATION,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[8]/td[2]/font,64,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[10]/td[2]/font,Section 7.1,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[10]/td[3]/font,Termination or Abandonment,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[10]/td[4]/font,64,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[11]/td[2]/font,Section 7.2,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[11]/td[3]/font,Effect of Termination,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[11]/td[4]/font,65,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[12]/td[2]/font,Section 7.3,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[12]/td[3]/font,Termination Fees,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[12]/td[4]/font,66,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[14]/td[1]/font,Article VIII. MISCELLANEOUS,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[14]/td[2],69,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[16]/td[2]/font,Section 8.1,,,o
/html/body/document/type/sequence/filename/description/text/table[3]/tbody/tr[16]/td[3]/font,No Survival,,,o
