xpaths,text,highlighted_xpaths,highlighted_segmented_text,tagged_sequence
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[4]/td[3],Company Consent; Schedule,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[4]/td[3]/font,14D-9,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[4]/td[6],4,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[5]/td[1]/p,Section 1.3.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[5]/td[3],Stockholder Lists,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[5]/td[6],5,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[6]/td[1]/p,ARTICLE II THE MERGER,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[6]/td[4],5,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[7]/td[1]/p,Section 2.1.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[7]/td[3],The Merger,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[7]/td[6],5,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[8]/td[1]/p,Section 2.2.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[8]/td[3],Closing; Effective Time,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[8]/td[6],5,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[9]/td[1]/p,Section 2.3.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[9]/td[3],Effects of the Merger,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[9]/td[6],6,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[10]/td[1]/p,Section 2.4.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[10]/td[3],Certificate of Incorporation and Bylaws of the Surviving Corporation,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[10]/td[6],6,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[11]/td[1]/p,Section 2.5.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[11]/td[3],Directors and Officers,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[11]/td[6],6,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[12]/td[1]/p,Section 2.6.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[12]/td[3],Merger Without a Vote of Stockholders,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[12]/td[6],6,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[13]/td[1]/p,ARTICLE III EFFECT OF THE MERGER ON THE CAPITAL STOCK OF THE CONSTITUENT CORPORATIONS,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[13]/td[4],6,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[14]/td[1]/p,Section 3.1.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[14]/td[3],Conversion of Securities,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[14]/td[6],6,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[15]/td[1]/p,Section 3.2.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[15]/td[3],Treatment of Equity Awards,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[15]/td[6],7,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[16]/td[1]/p,Section 3.3.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[16]/td[3],Dissenting Shares,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[16]/td[6],8,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[17]/td[1]/p,Section 3.4.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[17]/td[3],Surrender of Shares,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[17]/td[6],9,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[18]/td[1]/p,Section 3.5.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[18]/td[3],Section 16 Matters,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[18]/td[6],11,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[19]/td[1]/p,Section 3.6.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[19]/td[3],Withholding,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[19]/td[6],11,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[20]/td[1]/p,Section 3.7.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[20]/td[3],Transfer Taxes,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[20]/td[6],11,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[21]/td[1]/p,ARTICLE IV REPRESENTATIONS AND WARRANTIES OF THE COMPANY,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[21]/td[4],11,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[22]/td[1]/p,Section 4.1.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[22]/td[3],Organization and Corporate Power,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[22]/td[6],12,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[23]/td[1]/p,Section 4.2.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[23]/td[3],Authorization; Valid and Binding Agreement,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[23]/td[6],12,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[24]/td[1]/p,Section 4.3.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[24]/td[3],Capital Stock,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[24]/td[6],12,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[25]/td[1]/p,Section 4.4.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[25]/td[3],No Breach,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[25]/td[6],13,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[26]/td[1]/p,Section 4.5.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[26]/td[3],Consents,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[26]/td[6],13,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[27]/td[1]/p,Section 4.6.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[27]/td[3],SEC Reports; Disclosure Controls and Procedures,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[27]/td[6],14,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[28]/td[1]/p,Section 4.7.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[28]/td[3],No Undisclosed Liabilities,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[28]/td[6],15,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[29]/td[1]/p,Section 4.8.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[29]/td[3],Absence of Certain Developments,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[29]/td[6],15,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[30]/td[1]/p,Section 4.9.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[30]/td[3],Compliance with Laws,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[30]/td[6],15,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[31]/td[1]/p,Section 4.10.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[31]/td[3],Title to Tangible Properties,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[31]/td[6],16,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[32]/td[1]/p,Section 4.11.,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[32]/td[3],Tax Matters,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[32]/td[6],17,,,o
/html/body/document/type/sequence/filename/description/text/center[2]/div/p[4],i,/html/body/document/type/sequence/filename/description/text/center[2]/div/p[4],i,s_n
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[2]/td[1]/p,Section 4.12.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[2]/td[3],Contracts and Commitments,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[2]/td[6],18,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[3]/td[1]/p,Section 4.13.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[3]/td[3],Intellectual Property,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[3]/td[6],20,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[4]/td[1]/p,Section 4.14.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[4]/td[3],Litigation,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[4]/td[6],23,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[5]/td[1]/p,Section 4.15.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[5]/td[3],Insurance,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[5]/td[6],23,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[6]/td[1]/p,Section 4.16.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[6]/td[3],Employee Benefit Plans,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[6]/td[6],24,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[7]/td[1]/p,Section 4.17.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[7]/td[3],Environmental Compliance and Conditions,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[7]/td[6],25,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[8]/td[1]/p,Section 4.18.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[8]/td[3],Employment and Labor Matters,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[8]/td[6],26,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[9]/td[1]/p,Section 4.19.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[9]/td[3],FDA and Regulatory Matters,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[9]/td[6],28,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[10]/td[1]/p,Section 4.20.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[10]/td[3],Brokerage,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[10]/td[6],31,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[11]/td[1]/p,Section 4.21.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[11]/td[3],Disclosure,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[11]/td[6],31,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[12]/td[1]/p,Section 4.22.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[12]/td[3],No Rights Agreement; Anti-Takeover Provisions,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[12]/td[6],31,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[13]/td[1]/p,Section 4.23.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[13]/td[3],Opinion,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[13]/td[6],31,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[14]/td[1]/p,Section 4.24.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[14]/td[3],No Vote Required,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[14]/td[6],32,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[15]/td[1]/p,Section 4.25.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[15]/td[3],Affiliate Transactions,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[15]/td[6],32,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[16]/td[1]/p,Section 4.26.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[16]/td[3],No Other Representations and Warranties,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[16]/td[6],32,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[17]/td[1]/p,ARTICLE V REPRESENTATIONS AND WARRANTIES OF PARENT AND PURCHASER,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[17]/td[4],32,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[18]/td[1]/p,Section 5.1.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[18]/td[3],Organization and Corporate Power,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[18]/td[6],32,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[19]/td[1]/p,Section 5.2.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[19]/td[3],Authorization; Valid and Binding Agreement,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[19]/td[6],33,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[20]/td[1]/p,Section 5.3.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[20]/td[3],No Breach,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[20]/td[6],33,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[21]/td[1]/p,Section 5.4.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[21]/td[3],Consents,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[21]/td[6],33,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[22]/td[1]/p,Section 5.5.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[22]/td[3],Litigation,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[22]/td[6],33,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[23]/td[1]/p,Section 5.6.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[23]/td[3],Offer Documents; Schedule,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[23]/td[3]/font,14D-9,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[23]/td[6],33,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[24]/td[1]/p,Section 5.7.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[24]/td[3],Brokerage,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[24]/td[6],34,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[25]/td[1]/p,Section 5.8.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[25]/td[3],Operations of Purchaser,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[25]/td[6],34,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[26]/td[1]/p,Section 5.9.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[26]/td[3],Ownership of Shares,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[26]/td[6],34,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[27]/td[1]/p,Section 5.10.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[27]/td[3],Vote/Approval Required,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[27]/td[6],34,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[28]/td[1]/p,Section 5.11.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[28]/td[3],Funds,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[28]/td[6],34,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[29]/td[1]/p,Section 5.12.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[29]/td[3],Solvency,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[29]/td[6],34,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[30]/td[1]/p,Section 5.13.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[30]/td[3],Investigation by Parent and Purchaser; Disclaimer of Reliance,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[30]/td[6],35,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[31]/td[1]/p,Section 5.14.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[31]/td[3],Other Agreements,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[31]/td[6],36,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[32]/td[1]/p,ARTICLE VI COVENANTS,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[32]/td[4],36,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[33]/td[1]/p,Section 6.1.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[33]/td[3],Covenants of the Company,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[33]/td[6],36,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[34]/td[1]/p,Section 6.2.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[34]/td[3],Access to Information; Confidentiality,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[34]/td[6],39,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[35]/td[1]/p,Section 6.3.,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[35]/td[3],Acquisition Proposals,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[35]/td[6],40,,,o
/html/body/document/type/sequence/filename/description/text/center[3]/div/p[2],ii,/html/body/document/type/sequence/filename/description/text/center[3]/div/p[2],ii,s_n
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[2]/td[1]/p,Section 6.4.,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[2]/td[3],Employment and Employee Benefits Matters,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[2]/td[6],43,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[3]/td[1]/p,Section 6.5.,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[3]/td[3],Directors’ and Officers’ Indemnification and Insurance,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[3]/td[6],44,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[4]/td[1]/p,Section 6.6.,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[4]/td[3],Further Action; Efforts,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[4]/td[6],46,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[5]/td[1]/p,Section 6.7.,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[5]/td[3],Public Announcements,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[5]/td[6],48,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[6]/td[1]/p,Section 6.8.,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[6]/td[3],Approval of Compensation Actions,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[6]/td[6],48,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[7]/td[1]/p,Section 6.9.,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[7]/td[3],Conduct of Parent and Purchaser,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[7]/td[6],48,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[8]/td[1]/p,Section 6.10.,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[8]/td[3],No Control of the Company’s Business,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[8]/td[6],49,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[9]/td[1]/p,Section 6.11.,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[9]/td[3],Operations of Purchaser,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[9]/td[6],49,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[10]/td[1]/p,Section 6.12.,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[10]/td[3],Stockholder Litigation,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[10]/td[6],49,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[11]/td[1]/p,Section 6.13.,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[11]/td[3],Regulatory Matters,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[11]/td[6],49,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[12]/td[1]/p,Section 6.14.,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[12]/td[3],Cash Management,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[12]/td[6],49,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[13]/td[1]/p,Section 6.15.,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[13]/td[3],Stock Exchange,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[13]/td[3]/font,De-listing,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[13]/td[6],49,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[14]/td[1]/p,ARTICLE VII CONDITIONS OF MERGER,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[14]/td[4],50,,,o
/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[15]/td[1]/p,Section 7.1.,,,o
