xpaths,text,highlighted_xpaths,highlighted_segmented_text,tagged_sequence
/html/body/document/type/sequence/filename/description/text/p[17]/font/b[1],Maui,/html/body/document/type/sequence/filename/description/text/p[17]/font/b[1],Maui,i_t
/html/body/document/type/sequence/filename/description/text/p[17]/font/b[1],A,/html/body/document/type/sequence/filename/description/text/p[17]/font/b[1],A,i_t
/html/body/document/type/sequence/filename/description/text/p[17]/font/b[2],cquisition,/html/body/document/type/sequence/filename/description/text/p[17]/font/b[2],cquisition,i_t
/html/body/document/type/sequence/filename/description/text/p[17]/font/b[3],Company Ltd,/html/body/document/type/sequence/filename/description/text/p[17]/font/b[3],Company Ltd,i_t
/html/body/document/type/sequence/filename/description/text/p[17]/font/b[4],",",/html/body/document/type/sequence/filename/description/text/p[17]/font/b[4],",",i_t
/html/body/document/type/sequence/filename/description/text/p[17],a Bermuda exempted company;,/html/body/document/type/sequence/filename/description/text/p[17],a Bermuda exempted company;,i_t
/html/body/document/type/sequence/filename/description/text/p[19]/font/b[1],Indigo,/html/body/document/type/sequence/filename/description/text/p[19]/font/b[1],Indigo,i_t
/html/body/document/type/sequence/filename/description/text/p[19]/font/b[1],A,/html/body/document/type/sequence/filename/description/text/p[19]/font/b[1],A,i_t
/html/body/document/type/sequence/filename/description/text/p[19]/font/b[2],cquisition,/html/body/document/type/sequence/filename/description/text/p[19]/font/b[2],cquisition,i_t
/html/body/document/type/sequence/filename/description/text/p[19]/font/b[3],C,/html/body/document/type/sequence/filename/description/text/p[19]/font/b[3],C,i_t
/html/body/document/type/sequence/filename/description/text/p[19]/font/b[4],orp.,/html/body/document/type/sequence/filename/description/text/p[19]/font/b[4],orp.,i_t
/html/body/document/type/sequence/filename/description/text/p[19]/font/b[5],",",/html/body/document/type/sequence/filename/description/text/p[19]/font/b[5],",",i_t
/html/body/document/type/sequence/filename/description/text/p[19],a Delaware corporation;,/html/body/document/type/sequence/filename/description/text/p[19],a Delaware corporation;,i_t
/html/body/document/type/sequence/filename/description/text/p[21],and,/html/body/document/type/sequence/filename/description/text/p[21],and,i_t
/html/body/document/type/sequence/filename/description/text/p[23]/font/b[1],Inphi Corporation,/html/body/document/type/sequence/filename/description/text/p[23]/font/b[1],Inphi Corporation,i_t
/html/body/document/type/sequence/filename/description/text/p[23]/font/b[2],",",/html/body/document/type/sequence/filename/description/text/p[23]/font/b[2],",",i_t
/html/body/document/type/sequence/filename/description/text/p[23],a Delaware corporation,/html/body/document/type/sequence/filename/description/text/p[23],a Delaware corporation,e_t
/html/body/document/type/sequence/filename/description/text/p[25],"Dated as of October 29, 2020",,,o
/html/body/document/type/sequence/filename/description/text/p[31]/b,TABLE OF CONTENTS,/html/body/document/type/sequence/filename/description/text/p[31]/b,TABLE OF CONTENTS,s_st
/html/body/document/type/sequence/filename/description/text/p[33]/u,Page,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[1]/td[1]/p,Section 1.,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[1]/td[2]/p,Description of Transactions,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[1]/td[3]/p,2,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[3]/td[1]/p,1.1,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[3]/td[2]/p,The Mergers,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[3]/td[3]/p,2,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[4]/td[1]/p,1.2,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[4]/td[2]/p,Effects of the Mergers,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[4]/td[3]/p,2,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[5]/td[1]/p,1.3,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[5]/td[2]/p,Closing,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[5]/td[3]/p,2,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[6]/td[1]/p,1.4,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[6]/td[2]/p,Bermuda Merger Effective Time; Delaware Merger Effective Time,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[6]/td[3]/p,2,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[1]/p,1.5,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[2]/p,Constituent Documents,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[7]/td[3]/p,3,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[8]/td[1]/p,1.6,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[8]/td[2]/p,Directors and Officers,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[8]/td[3]/p,3,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[1]/p,1.7,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[2]/p,Conversion of Shares,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[9]/td[3]/p,4,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[10]/td[1]/p,1.8,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[10]/td[2]/p,Closing of Transfer Books,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[10]/td[3]/p,6,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[11]/td[1]/p,1.9,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[11]/td[2]/p,Exchange Fund,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[11]/td[3]/p,6,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[12]/td[1]/p,1.1,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[12]/td[2]/p,Exchange of Marvell Share Certificates,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[12]/td[3]/p,7,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[13]/td[1]/p,1.11,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[13]/td[2]/p,Exchange of Company Stock Certificates,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[13]/td[3]/p,7,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[14]/td[1]/p,1.12,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[14]/td[2]/p,Dissenting Company Stockholders,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[14]/td[3]/p,9,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[15]/td[1]/p,1.13,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[15]/td[2]/p,Dissenting Marvell Shareholders,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[15]/td[3]/p,10,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[16]/td[1]/p,1.14,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[16]/td[2]/p,Further Action,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[16]/td[3]/p,10,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[18]/td[1]/p,Section 2.,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[18]/td[2]/p,Representations and Warranties of the Company,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[18]/td[3]/p,10,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[20]/td[1]/p,2.1,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[20]/td[2]/p,Subsidiaries; Due Organization; Etc,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[20]/td[3]/p,10,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[21]/td[1]/p,2.2,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[21]/td[2]/p,Certificate of Incorporation and Bylaws,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[21]/td[3]/p,11,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[22]/td[1]/p,2.3,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[22]/td[2]/p,"Capitalization, Etc",,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[22]/td[3]/p,11,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[23]/td[1]/p,2.4,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[23]/td[2]/p,SEC Filings; Financial Statements,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[23]/td[3]/p,13,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[24]/td[1]/p,2.5,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[24]/td[2]/p,Absence of Changes,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[24]/td[3]/p,15,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[25]/td[1]/p,2.6,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[25]/td[2]/p,Title to Assets,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[25]/td[3]/p,15,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[26]/td[1]/p,2.7,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[26]/td[2]/p,Real Property; Equipment; Leasehold,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[26]/td[3]/p,15,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[27]/td[1]/p,2.8,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[27]/td[2]/p,Intellectual Property,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[27]/td[3]/p,16,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[28]/td[1]/p,2.9,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[28]/td[2]/p,Material Contracts,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[28]/td[3]/p,20,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[29]/td[1]/p,2.1,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[29]/td[2]/p,Inphi Products,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[29]/td[3]/p,23,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[30]/td[1]/p,2.11,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[30]/td[2]/p,Major Customers and Suppliers,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[30]/td[3]/p,23,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[31]/td[1]/p,2.12,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[31]/td[2]/p,Liabilities,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[31]/td[3]/p,24,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[32]/td[1]/p,2.13,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[32]/td[2]/p,Compliance with Legal Requirements,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[32]/td[3]/p,24,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[33]/td[1]/p,2.14,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[33]/td[2]/p,Governmental Authorizations,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[33]/td[3]/p,26,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[34]/td[1]/p,2.15,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[34]/td[2]/p,Tax Matters,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[34]/td[3]/p,26,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[35]/td[1]/p,2.16,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[35]/td[2]/p,Employee and Labor Matters; Benefit Plans,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[35]/td[3]/p,28,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[36]/td[1]/p,2.17,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[36]/td[2]/p,Environmental Matters,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[36]/td[3]/p,34,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[37]/td[1]/p,2.18,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[37]/td[2]/p,Insurance,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[37]/td[3]/p,34,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[38]/td[1]/p,2.19,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[38]/td[2]/p,Legal Proceedings; Orders,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[38]/td[3]/p,35,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[39]/td[1]/p,2.2,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[39]/td[2]/p,Authority; Binding Nature of Agreement,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[39]/td[3]/p,35,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[40]/td[1]/p,2.21,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[40]/td[2]/p,Takeover Statutes; No Rights Plan,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[40]/td[3]/p,35,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[41]/td[1]/p,2.22,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[41]/td[2]/p,No Existing Discussions,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[41]/td[3]/p,36,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[42]/td[1]/p,2.23,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[42]/td[2]/p,Vote Required,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[42]/td[3]/p,36,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[43]/td[1]/p,2.24,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[43]/td[2]/p,Non-Contravention; Consents,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[43]/td[3]/p,36,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[44]/td[1]/p,2.25,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[44]/td[2]/p,Fairness Opinion,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[44]/td[3]/p,37,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[45]/td[1]/p,2.26,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[45]/td[2]/p,Advisors’ Fees,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[45]/td[3]/p,37,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[46]/td[1]/p,2.27,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[46]/td[2]/p,Disclosure,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[46]/td[3]/p,37,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[48]/td[1]/p,Section 3.,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[48]/td[2]/p,Representations and Warranties of Marvell,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[48]/td[3]/p,37,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[50]/td[1]/p,3.1,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[50]/td[2]/p,Due Organization,,,o
/html/body/document/type/sequence/filename/description/text/table[1]/tbody/tr[50]/td[3]/p,38,,,o
/html/body/document/type/sequence/filename/description/text/div[2]/div[1]/div/div,i,/html/body/document/type/sequence/filename/description/text/div[2]/div[1]/div/div,i,s_n
/html/body/document/type/sequence/filename/description/text/p[37]/font/b,Table of Contents,/html/body/document/type/sequence/filename/description/text/p[37]/font/b,Table of Contents,b_st
/html/body/document/type/sequence/filename/description/text/p[38],(continued),/html/body/document/type/sequence/filename/description/text/p[38],(continued),e_st
/html/body/document/type/sequence/filename/description/text/p[40]/u,Page,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[1]/td[1]/p,3.2,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[1]/td[2]/p,Organizational Documents,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[1]/td[3]/p,38,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[2]/td[1]/p,3.3,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[2]/td[2]/p,"Capitalization, Etc",,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[2]/td[3]/p,38,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[3]/td[1]/p,3.4,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[3]/td[2]/p,SEC Filings; Financial Statements,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[3]/td[3]/p,39,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[4]/td[1]/p,3.5,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[4]/td[2]/p,Absence of Changes,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[4]/td[3]/p,40,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[5]/td[1]/p,3.6,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[5]/td[2]/p,Intellectual Property,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[5]/td[3]/p,41,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[6]/td[1]/p,3.7,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[6]/td[2]/p,Liabilities,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[6]/td[3]/p,41,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[7]/td[1]/p,3.8,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[7]/td[2]/p,Compliance with Legal Requirements,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[7]/td[3]/p,41,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[8]/td[1]/p,3.9,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[8]/td[2]/p,Governmental Authorizations,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[8]/td[3]/p,42,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[9]/td[1]/p,3.1,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[9]/td[2]/p,Tax Consequences,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[9]/td[3]/p,42,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[10]/td[1]/p,3.11,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[10]/td[2]/p,Environmental Matters,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[10]/td[3]/p,42,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[11]/td[1]/p,3.12,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[11]/td[2]/p,Legal Proceedings; Orders,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[11]/td[3]/p,42,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[12]/td[1]/p,3.13,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[12]/td[2]/p,Authority; Binding Nature of Agreement,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[12]/td[3]/p,42,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[13]/td[1]/p,3.14,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[13]/td[2]/p,Vote Required,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[13]/td[3]/p,43,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[14]/td[1]/p,3.15,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[14]/td[2]/p,Non-Contravention; Consents,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[14]/td[3]/p,43,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[15]/td[1]/p,3.16,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[15]/td[2]/p,Stock Ownership,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[15]/td[3]/p,44,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[16]/td[1]/p,3.17,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[16]/td[2]/p,"Capitalization and Operations of HoldCo, Delaware Merger Sub and Bermuda Merger Sub",,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[16]/td[3]/p,44,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[17]/td[1]/p,3.18,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[17]/td[2]/p,Financing,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[17]/td[3]/p,44,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[18]/td[1]/p,3.19,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[18]/td[2]/p,Solvency,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[18]/td[3]/p,46,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[19]/td[1]/p,3.2,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[19]/td[2]/p,Fairness Opinion,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[19]/td[3]/p,46,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[20]/td[1]/p,3.21,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[20]/td[2]/p,Advisors’ Fees,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[20]/td[3]/p,46,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[21]/td[1]/p,3.22,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[21]/td[2]/p,Disclosure,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[21]/td[3]/p,46,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[23]/td[1]/p,Section 4.,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[23]/td[2]/p,Certain Covenants of the Company and Marvell,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[23]/td[3]/p,47,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[25]/td[1]/p,4.1,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[25]/td[2]/p,Access and Investigation,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[25]/td[3]/p,47,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[26]/td[1]/p,4.2,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[26]/td[2]/p,Operation of the Company’s Business and Marvell’s Business,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[26]/td[3]/p,47,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[27]/td[1]/p,4.3,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[27]/td[2]/p,No Solicitation by the Company,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[27]/td[3]/p,52,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[28]/td[1]/p,4.4,,,o
/html/body/document/type/sequence/filename/description/text/table[2]/tbody/tr[28]/td[2]/p,No Solicitation by Marvell,,,o
